"","pred","true_label","fold"
"HP1526901T2D_D11","not applicable","not applicable",1
"HP1526901T2D_D13","not applicable","not applicable",1
"HP1526901T2D_D24","delta","delta",1
"HP1526901T2D_D3","ductal","ductal",1
"HP1526901T2D_D4","ductal","ductal",1
"HP1526901T2D_D7","acinar","acinar",1
"HP1526901T2D_D8","alpha","alpha",1
"HP1526901T2D_E16","acinar","acinar",1
"HP1526901T2D_E18","alpha","alpha",1
"HP1526901T2D_E2","beta","beta",1
"HP1526901T2D_E6","alpha","alpha",1
"HP1526901T2D_E7","not applicable","not applicable",1
"HP1526901T2D_F11","not applicable","not applicable",1
"HP1526901T2D_F17","beta","beta",1
"HP1526901T2D_F23","delta","delta",1
"HP1526901T2D_F3","alpha","alpha",1
"HP1526901T2D_F6","not applicable","not applicable",1
"HP1526901T2D_G13","alpha","alpha",1
"HP1526901T2D_G19","gamma","gamma",1
"HP1526901T2D_G21","beta","beta",1
"HP1526901T2D_G3","not applicable","not applicable",1
"HP1526901T2D_G5","not applicable","not applicable",1
"HP1526901T2D_H10","beta","beta",1
"HP1526901T2D_H13","not applicable","not applicable",1
"HP1526901T2D_H20","beta","beta",1
"HP1526901T2D_H22","beta","beta",1
"HP1526901T2D_H23","gamma","gamma",1
"HP1526901T2D_H3","gamma","gamma",1
"HP1526901T2D_H6","alpha","alpha",1
"HP1526901T2D_H7","not applicable","not applicable",1
"HP1526901T2D_I21","alpha","alpha",1
"HP1526901T2D_I24","gamma","gamma",1
"HP1526901T2D_I3","beta","beta",1
"HP1526901T2D_I6","alpha","alpha",1
"HP1526901T2D_K13","not applicable","not applicable",1
"HP1526901T2D_K19","ductal","ductal",1
"HP1526901T2D_K22","delta","delta",1
"HP1526901T2D_K24","delta","delta",1
"HP1526901T2D_L13","alpha","alpha",1
"HP1526901T2D_L22","not applicable","not applicable",1
"HP1526901T2D_L4","beta","beta",1
"HP1526901T2D_L5","beta","beta",1
"HP1526901T2D_L8","not applicable","not applicable",1
"HP1526901T2D_M1","alpha","alpha",1
"HP1526901T2D_M13","gamma","epsilon",1
"HP1526901T2D_M3","gamma","gamma",1
"HP1526901T2D_N1","beta","beta",1
"HP1526901T2D_N10","alpha","alpha",1
"HP1526901T2D_N19","gamma","gamma",1
"HP1526901T2D_N22","not applicable","not applicable",1
"HP1526901T2D_N4","acinar","acinar",1
"HP1526901T2D_N6","alpha","alpha",1
"HP1526901T2D_O11","not applicable","not applicable",1
"HP1526901T2D_O21","alpha","alpha",1
"HP1526901T2D_O22","alpha","alpha",1
"HP1526901T2D_P15","not applicable","not applicable",1
"HP1526901T2D_P2","alpha","alpha",1
"AZ_A2","gamma","gamma",2
"AZ_A3","not applicable","not applicable",2
"AZ_A7","acinar","acinar",2
"AZ_B1","delta","delta",2
"AZ_B8","acinar","acinar",2
"AZ_C2","alpha","alpha",2
"AZ_C4","beta","beta",2
"AZ_C8","alpha","alpha",2
"AZ_D12","gamma","gamma",2
"AZ_D2","beta","beta",2
"AZ_D3","alpha","alpha",2
"AZ_D4","alpha","alpha",2
"AZ_E2","alpha","alpha",2
"AZ_E5","alpha","alpha",2
"AZ_E7","beta","beta",2
"AZ_F10","not applicable","not applicable",2
"AZ_F3","not applicable","unclassified endocrine",2
"AZ_G8","not applicable","not applicable",2
"AZ_H11","beta","beta",2
"AZ_H12","gamma","gamma",2
"HP1502401_A10","beta","beta",2
"HP1502401_A14","acinar","acinar",2
"HP1502401_A17","alpha","alpha",2
"HP1502401_A19","not applicable","not applicable",2
"HP1502401_A20","not applicable","unclassified endocrine",2
"HP1502401_A22","acinar","acinar",2
"HP1502401_A23","not applicable","unclassified endocrine",2
"HP1502401_A9","not applicable","not applicable",2
"HP1502401_B14","beta","beta",2
"HP1502401_B18","gamma","gamma",2
"HP1502401_B19","not applicable","not applicable",2
"HP1502401_B2","not applicable","not applicable",2
"HP1502401_B20","alpha","alpha",2
"HP1502401_B4","not applicable","not applicable",2
"HP1502401_B9","not applicable","not applicable",2
"HP1502401_C15","not applicable","not applicable",2
"HP1502401_C20","delta","delta",2
"HP1502401_C21","beta","beta",2
"HP1502401_D11","acinar","not applicable",2
"HP1502401_D16","alpha","alpha",2
"HP1502401_D24","alpha","alpha",2
"HP1502401_D3","beta","beta",2
"HP1502401_D6","beta","beta",2
"HP1502401_D9","not applicable","not applicable",2
"HP1502401_E14","gamma","epsilon",2
"HP1502401_E17","alpha","alpha",2
"HP1502401_E6","alpha","alpha",2
"HP1502401_E9","delta","delta",2
"HP1502401_F12","alpha","alpha",2
"HP1502401_F8","not applicable","not applicable",2
"HP1502401_G14","beta","beta",2
"HP1502401_G20","delta","delta",2
"HP1502401_H11","beta","beta",2
"HP1502401_H15","alpha","alpha",2
"HP1502401_H17","not applicable","not applicable",2
"HP1502401_H2","alpha","alpha",2
"HP1502401_H23","ductal","ductal",2
"HP1502401_H9","not applicable","not applicable",2
"HP1502401_I10","not applicable","not applicable",2
"HP1502401_I12","endothelial","endothelial",2
"HP1502401_I15","alpha","alpha",2
"HP1502401_I9","delta","delta",2
"HP1502401_J13","beta","not applicable",2
"HP1502401_J14","alpha","alpha",2
"HP1502401_J20","alpha","alpha",2
"HP1502401_J22","beta","beta",2
"HP1502401_J4","alpha","alpha",2
"HP1502401_J6","alpha","alpha",2
"HP1502401_J8","alpha","alpha",2
"HP1502401_K1","alpha","alpha",2
"HP1502401_K12","acinar","acinar",2
"HP1502401_K18","not applicable","unclassified endocrine",2
"HP1502401_K20","alpha","alpha",2
"HP1502401_K4","not applicable","unclassified endocrine",2
"HP1502401_K6","alpha","alpha",2
"HP1502401_L1","alpha","alpha",2
"HP1502401_L10","beta","beta",2
"HP1502401_L16","alpha","alpha",2
"HP1502401_L19","not applicable","not applicable",2
"HP1502401_M10","alpha","alpha",2
"HP1502401_M14","alpha","alpha",2
"HP1502401_M17","mast","mast",2
"HP1502401_M18","alpha","not applicable",2
"HP1502401_M19","alpha","alpha",2
"HP1502401_M7","alpha","alpha",2
"HP1502401_M8","acinar","acinar",2
"HP1502401_N13","not applicable","not applicable",2
"HP1502401_N15","alpha","alpha",2
"HP1502401_N22","alpha","not applicable",2
"HP1502401_N3","alpha","alpha",2
"HP1502401_N7","delta","delta",2
"HP1502401_N8","beta","beta",2
"HP1502401_N9","gamma","gamma",2
"HP1502401_O14","acinar","acinar",2
"HP1502401_O15","not applicable","not applicable",2
"HP1502401_O20","alpha","alpha",2
"HP1502401_O8","alpha","alpha",2
"HP1504101T2D_A1","not applicable","not applicable",2
"HP1504101T2D_A13","gamma","gamma",2
"HP1504101T2D_A14","not applicable","not applicable",2
"HP1504101T2D_A16","not applicable","not applicable",2
"HP1504101T2D_A18","gamma","gamma",2
"HP1504101T2D_A20","gamma","gamma",2
"HP1504101T2D_A23","alpha","alpha",2
"HP1504101T2D_A24","delta","delta",2
"HP1504101T2D_A3","not applicable","not applicable",2
"HP1504101T2D_A8","alpha","alpha",2
"HP1504101T2D_B12","gamma","gamma",2
"HP1504101T2D_B19","not applicable","not applicable",2
"HP1504101T2D_B20","not applicable","not applicable",2
"HP1504101T2D_B23","not applicable","not applicable",2
"HP1504101T2D_B8","ductal","ductal",2
"HP1504101T2D_C11","acinar","acinar",2
"HP1504101T2D_C13","not applicable","not applicable",2
"HP1504101T2D_C21","gamma","gamma",2
"HP1504101T2D_D5","alpha","alpha",2
"HP1504101T2D_D6","alpha","alpha",2
"HP1504101T2D_E12","not applicable","not applicable",2
"HP1504101T2D_E16","beta","beta",2
"HP1504101T2D_E17","not applicable","not applicable",2
"HP1504101T2D_E20","gamma","gamma",2
"HP1504101T2D_E24","beta","beta",2
"HP1504101T2D_E4","gamma","gamma",2
"HP1504101T2D_E9","gamma","gamma",2
"HP1504101T2D_F16","gamma","gamma",2
"HP1504101T2D_F2","gamma","gamma",2
"HP1504101T2D_F3","alpha","alpha",2
"HP1504101T2D_F8","not applicable","not applicable",2
"HP1504101T2D_G15","not applicable","not applicable",2
"HP1504101T2D_G17","alpha","alpha",2
"HP1504101T2D_G21","gamma","gamma",2
"HP1504101T2D_G23","alpha","alpha",2
"HP1504101T2D_G3","gamma","gamma",2
"HP1504101T2D_G9","gamma","gamma",2
"HP1504101T2D_H1","gamma","gamma",2
"HP1504101T2D_H12","not applicable","not applicable",2
"HP1504101T2D_H13","not applicable","not applicable",2
"HP1504101T2D_H21","alpha","alpha",2
"HP1504101T2D_H22","alpha","alpha",2
"HP1504101T2D_H23","beta","beta",2
"HP1504101T2D_I19","gamma","not applicable",2
"HP1504101T2D_I20","alpha","alpha",2
"HP1504101T2D_I22","alpha","alpha",2
"HP1504101T2D_I24","alpha","alpha",2
"HP1504101T2D_I3","not applicable","not applicable",2
"HP1504101T2D_J12","not applicable","not applicable",2
"HP1504101T2D_J19","not applicable","not applicable",2
"HP1504101T2D_J2","alpha","alpha",2
"HP1504101T2D_K13","not applicable","not applicable",2
"HP1504101T2D_K14","not applicable","not applicable",2
"HP1504101T2D_K17","alpha","alpha",2
"HP1504101T2D_K20","alpha","alpha",2
"HP1504101T2D_K7","not applicable","not applicable",2
"HP1504101T2D_K8","gamma","gamma",2
"HP1504101T2D_L13","gamma","gamma",2
"HP1504101T2D_L20","not applicable","not applicable",2
"HP1504101T2D_M12","not applicable","not applicable",2
"HP1504101T2D_M20","not applicable","not applicable",2
"HP1504101T2D_N16","gamma","gamma",2
"HP1504101T2D_N22","alpha","alpha",2
"HP1504101T2D_N8","alpha","alpha",2
"HP1504101T2D_O14","alpha","alpha",2
"HP1504101T2D_O15","not applicable","not applicable",2
"HP1504101T2D_O18","not applicable","not applicable",2
"HP1504101T2D_O7","not applicable","not applicable",2
"HP1504101T2D_P16","not applicable","not applicable",2
"HP1504101T2D_P18","alpha","alpha",2
"HP1504101T2D_P20","not applicable","not applicable",2
"HP1504101T2D_P21","alpha","alpha",2
"HP1504901_A10","delta","delta",2
"HP1504901_A18","not applicable","not applicable",2
"HP1504901_A19","alpha","alpha",2
"HP1504901_B14","ductal","ductal",2
"HP1504901_B2","alpha","not applicable",2
"HP1504901_B20","gamma","gamma",2
"HP1504901_B8","gamma","gamma",2
"HP1504901_C12","not applicable","not applicable",2
"HP1504901_C3","not applicable","not applicable",2
"HP1504901_C4","not applicable","not applicable",2
"HP1504901_C6","not applicable","not applicable",2
"HP1504901_C7","not applicable","not applicable",2
"HP1504901_C9","not applicable","not applicable",2
"HP1504901_D10","not applicable","not applicable",2
"HP1504901_D11","not applicable","not applicable",2
"HP1504901_D13","acinar","acinar",2
"HP1504901_D15","alpha","alpha",2
"HP1504901_D3","not applicable","not applicable",2
"HP1504901_D6","delta","delta",2
"HP1504901_D8","not applicable","not applicable",2
"HP1504901_E14","alpha","alpha",2
"HP1504901_E18","alpha","alpha",2
"HP1504901_E20","not applicable","not applicable",2
"HP1504901_E4","not applicable","not applicable",2
"HP1504901_E6","ductal","ductal",2
"HP1504901_E7","not applicable","not applicable",2
"HP1504901_E8","not applicable","not applicable",2
"HP1504901_E9","PSC","PSC",2
"HP1504901_F15","gamma","gamma",2
"HP1504901_F22","not applicable","not applicable",2
"HP1504901_F4","alpha","alpha",2
"HP1504901_F5","alpha","alpha",2
"HP1504901_G13","alpha","alpha",2
"HP1504901_G16","beta","co-expression",2
"HP1504901_G17","not applicable","not applicable",2
"HP1504901_G18","beta","beta",2
"HP1504901_G19","alpha","alpha",2
"HP1504901_G2","alpha","alpha",2
"HP1504901_G24","alpha","alpha",2
"HP1504901_G4","beta","beta",2
"HP1504901_G5","not applicable","not applicable",2
"HP1504901_G9","alpha","alpha",2
"HP1504901_H1","alpha","alpha",2
"HP1504901_H11","alpha","alpha",2
"HP1504901_H14","gamma","gamma",2
"HP1504901_H15","not applicable","not applicable",2
"HP1504901_H17","beta","beta",2
"HP1504901_H19","gamma","gamma",2
"HP1504901_H2","alpha","alpha",2
"HP1504901_H20","not applicable","not applicable",2
"HP1504901_I1","not applicable","not applicable",2
"HP1504901_I10","ductal","ductal",2
"HP1504901_I15","not applicable","not applicable",2
"HP1504901_I17","endothelial","endothelial",2
"HP1504901_I2","alpha","alpha",2
"HP1504901_I23","alpha","co-expression",2
"HP1504901_I4","not applicable","not applicable",2
"HP1504901_I8","alpha","alpha",2
"HP1504901_J10","ductal","not applicable",2
"HP1504901_J15","beta","co-expression",2
"HP1504901_J16","not applicable","not applicable",2
"HP1504901_J19","alpha","not applicable",2
"HP1504901_J23","alpha","alpha",2
"HP1504901_J3","beta","beta",2
"HP1504901_K11","not applicable","not applicable",2
"HP1504901_K13","not applicable","not applicable",2
"HP1504901_K2","not applicable","not applicable",2
"HP1504901_K23","ductal","ductal",2
"HP1504901_K4","not applicable","not applicable",2
"HP1504901_K7","not applicable","not applicable",2
"HP1504901_L23","not applicable","not applicable",2
"HP1504901_L3","gamma","gamma",2
"HP1504901_L4","not applicable","not applicable",2
"HP1504901_L5","not applicable","not applicable",2
"HP1504901_M11","PSC","PSC",2
"HP1504901_M5","not applicable","not applicable",2
"HP1504901_M6","not applicable","not applicable",2
"HP1504901_M8","not applicable","not applicable",2
"HP1504901_N18","ductal","ductal",2
"HP1504901_N19","alpha","alpha",2
"HP1504901_N24","delta","delta",2
"HP1504901_O10","alpha","alpha",2
"HP1504901_O13","not applicable","not applicable",2
"HP1504901_O15","not applicable","not applicable",2
"HP1504901_O17","alpha","alpha",2
"HP1504901_O19","not applicable","not applicable",2
"HP1504901_O2","not applicable","not applicable",2
"HP1504901_O22","not applicable","not applicable",2
"HP1504901_O3","not applicable","not applicable",2
"HP1504901_P10","alpha","alpha",2
"HP1504901_P15","not applicable","unclassified endocrine",2
"HP1504901_P8","not applicable","not applicable",2
"HP1506401_A11","not applicable","not applicable",2
"HP1506401_A2","not applicable","not applicable",2
"HP1506401_A20","ductal","ductal",2
"HP1506401_B13","not applicable","not applicable",2
"HP1506401_B24","ductal","ductal",2
"HP1506401_B8","beta","co-expression",2
"HP1506401_C20","not applicable","not applicable",2
"HP1506401_C24","acinar","acinar",2
"HP1506401_C3","not applicable","not applicable",2
"HP1506401_C7","acinar","acinar",2
"HP1506401_C8","beta","beta",2
"HP1506401_D10","ductal","not applicable",2
"HP1506401_D20","not applicable","not applicable",2
"HP1506401_D5","not applicable","not applicable",2
"HP1506401_E9","alpha","not applicable",2
"HP1506401_F18","beta","beta",2
"HP1506401_F19","ductal","ductal",2
"HP1506401_F2","acinar","acinar",2
"HP1506401_F22","beta","co-expression",2
"HP1506401_F4","not applicable","not applicable",2
"HP1506401_G14","acinar","acinar",2
"HP1506401_G21","ductal","ductal",2
"HP1506401_G23","ductal","ductal",2
"HP1506401_G3","alpha","alpha",2
"HP1506401_H21","not applicable","not applicable",2
"HP1506401_H4","ductal","ductal",2
"HP1506401_H8","not applicable","not applicable",2
"HP1506401_I1","gamma","gamma",2
"HP1506401_I19","not applicable","not applicable",2
"HP1506401_I8","alpha","alpha",2
"HP1506401_I9","not applicable","not applicable",2
"HP1506401_J1","not applicable","not applicable",2
"HP1506401_J11","acinar","acinar",2
"HP1506401_J15","acinar","acinar",2
"HP1506401_J19","beta","beta",2
"HP1506401_J22","ductal","ductal",2
"HP1506401_J23","acinar","acinar",2
"HP1506401_K14","acinar","acinar",2
"HP1506401_K4","ductal","ductal",2
"HP1506401_K6","acinar","acinar",2
"HP1506401_L13","ductal","ductal",2
"HP1506401_L6","not applicable","not applicable",2
"HP1506401_M14","delta","not applicable",2
"HP1506401_M17","acinar","acinar",2
"HP1506401_M19","acinar","acinar",2
"HP1506401_M2","not applicable","not applicable",2
"HP1506401_M8","acinar","acinar",2
"HP1506401_N16","ductal","ductal",2
"HP1506401_N17","ductal","ductal",2
"HP1506401_N23","acinar","acinar",2
"HP1506401_N8","not applicable","not applicable",2
"HP1506401_O16","acinar","acinar",2
"HP1506401_O22","not applicable","not applicable",2
"HP1506401_O5","not applicable","not applicable",2
"HP1506401_O6","gamma","not applicable",2
"HP1506401_P11","ductal","ductal",2
"HP1506401_P12","beta","beta",2
"HP1506401_P23","acinar","acinar",2
"HP1506401_P5","ductal","ductal",2
"HP1507101_A14","alpha","alpha",2
"HP1507101_A23","not applicable","not applicable",2
"HP1507101_A7","alpha","not applicable",2
"HP1507101_B10","alpha","not applicable",2
"HP1507101_B14","alpha","alpha",2
"HP1507101_B23","alpha","alpha",2
"HP1507101_B3","alpha","alpha",2
"HP1507101_B5","beta","beta",2
"HP1507101_B6","alpha","alpha",2
"HP1507101_C10","beta","co-expression",2
"HP1507101_C11","PSC","not applicable",2
"HP1507101_C15","beta","not applicable",2
"HP1507101_C18","alpha","alpha",2
"HP1507101_C20","alpha","not applicable",2
"HP1507101_D14","alpha","alpha",2
"HP1507101_D17","alpha","alpha",2
"HP1507101_D19","gamma","not applicable",2
"HP1507101_D2","alpha","alpha",2
"HP1507101_D20","alpha","not applicable",2
"HP1507101_D22","beta","beta",2
"HP1507101_D3","beta","beta",2
"HP1507101_D5","not applicable","alpha",2
"HP1507101_D6","beta","beta",2
"HP1507101_E15","beta","not applicable",2
"HP1507101_E18","PSC","not applicable",2
"HP1507101_E23","PSC","not applicable",2
"HP1507101_E9","alpha","alpha",2
"HP1507101_F1","alpha","alpha",2
"HP1507101_F10","delta","delta",2
"HP1507101_F16","not applicable","alpha",2
"HP1507101_G1","not applicable","not applicable",2
"HP1507101_G14","alpha","alpha",2
"HP1507101_G2","PSC","PSC",2
"HP1507101_G24","alpha","not applicable",2
"HP1507101_H1","alpha","alpha",2
"HP1507101_H11","alpha","alpha",2
"HP1507101_H13","not applicable","not applicable",2
"HP1507101_H2","delta","not applicable",2
"HP1507101_H23","not applicable","alpha",2
"HP1507101_H8","not applicable","not applicable",2
"HP1507101_I13","alpha","alpha",2
"HP1507101_I14","not applicable","not applicable",2
"HP1507101_I18","beta","beta",2
"HP1507101_I20","alpha","alpha",2
"HP1507101_I22","alpha","alpha",2
"HP1507101_I6","alpha","alpha",2
"HP1507101_J13","alpha","alpha",2
"HP1507101_J17","alpha","alpha",2
"HP1507101_J18","alpha","alpha",2
"HP1507101_J19","beta","beta",2
"HP1507101_J23","alpha","alpha",2
"HP1507101_J4","alpha","not applicable",2
"HP1507101_J6","not applicable","not applicable",2
"HP1507101_K12","beta","not applicable",2
"HP1507101_K23","beta","beta",2
"HP1507101_K3","alpha","alpha",2
"HP1507101_K5","alpha","not applicable",2
"HP1507101_L24","beta","beta",2
"HP1507101_M13","not applicable","not applicable",2
"HP1507101_M15","not applicable","not applicable",2
"HP1507101_M17","not applicable","not applicable",2
"HP1507101_M20","alpha","not applicable",2
"HP1507101_M21","not applicable","not applicable",2
"HP1507101_M24","not applicable","not applicable",2
"HP1507101_M5","not applicable","not applicable",2
"HP1507101_N1","MHC class II","alpha",2
"HP1507101_N14","not applicable","not applicable",2
"HP1507101_N7","not applicable","not applicable",2
"HP1507101_N8","ductal","ductal",2
"HP1507101_O12","ductal","ductal",2
"HP1507101_O18","alpha","not applicable",2
"HP1507101_O19","beta","beta",2
"HP1507101_O21","not applicable","not applicable",2
"HP1507101_O22","alpha","alpha",2
"HP1507101_O6","alpha","not applicable",2
"HP1507101_O9","beta","not applicable",2
"HP1507101_P14","delta","not applicable",2
"HP1507101_P16","not applicable","not applicable",2
"HP1507101_P17","alpha","not applicable",2
"HP1507101_P20","endothelial","not applicable",2
"HP1507101_P5","alpha","alpha",2
"HP1507101_P8","alpha","alpha",2
"HP1508501T2D_A11","acinar","acinar",2
"HP1508501T2D_A19","gamma","gamma",2
"HP1508501T2D_A2","alpha","not applicable",2
"HP1508501T2D_A22","not applicable","not applicable",2
"HP1508501T2D_A4","alpha","alpha",2
"HP1508501T2D_A8","PSC","PSC",2
"HP1508501T2D_B15","alpha","alpha",2
"HP1508501T2D_B20","beta","beta",2
"HP1508501T2D_C4","beta","beta",2
"HP1508501T2D_D1","alpha","alpha",2
"HP1508501T2D_D18","acinar","acinar",2
"HP1508501T2D_D21","alpha","alpha",2
"HP1508501T2D_D22","not applicable","ductal",2
"HP1508501T2D_D23","not applicable","not applicable",2
"HP1508501T2D_D24","ductal","not applicable",2
"HP1508501T2D_D3","alpha","alpha",2
"HP1508501T2D_E1","PSC","PSC",2
"HP1508501T2D_E16","ductal","ductal",2
"HP1508501T2D_E2","alpha","alpha",2
"HP1508501T2D_E21","alpha","alpha",2
"HP1508501T2D_E23","alpha","alpha",2
"HP1508501T2D_E9","ductal","ductal",2
"HP1508501T2D_F10","not applicable","not applicable",2
"HP1508501T2D_F22","not applicable","unclassified endocrine",2
"HP1508501T2D_F23","alpha","alpha",2
"HP1508501T2D_F24","not applicable","not applicable",2
"HP1508501T2D_F7","beta","beta",2
"HP1508501T2D_G20","alpha","alpha",2
"HP1508501T2D_G22","gamma","gamma",2
"HP1508501T2D_G7","not applicable","not applicable",2
"HP1508501T2D_G8","not applicable","not applicable",2
"HP1508501T2D_H15","alpha","alpha",2
"HP1508501T2D_H20","not applicable","not applicable",2
"HP1508501T2D_H24","alpha","not applicable",2
"HP1508501T2D_I15","alpha","alpha",2
"HP1508501T2D_I7","acinar","acinar",2
"HP1508501T2D_J1","alpha","alpha",2
"HP1508501T2D_J13","ductal","ductal",2
"HP1508501T2D_J24","beta","not applicable",2
"HP1508501T2D_K10","not applicable","not applicable",2
"HP1508501T2D_K14","alpha","alpha",2
"HP1508501T2D_K18","endothelial","endothelial",2
"HP1508501T2D_K23","ductal","ductal",2
"HP1508501T2D_K24","alpha","not applicable",2
"HP1508501T2D_L20","ductal","ductal",2
"HP1508501T2D_M1","mast","mast",2
"HP1508501T2D_M11","acinar","acinar",2
"HP1508501T2D_M16","PSC","PSC",2
"HP1508501T2D_M21","PSC","not applicable",2
"HP1508501T2D_M23","ductal","ductal",2
"HP1508501T2D_M24","not applicable","not applicable",2
"HP1508501T2D_M8","alpha","alpha",2
"HP1508501T2D_M9","alpha","alpha",2
"HP1508501T2D_N11","alpha","alpha",2
"HP1508501T2D_N18","gamma","gamma",2
"HP1508501T2D_N19","ductal","ductal",2
"HP1508501T2D_N20","alpha","alpha",2
"HP1508501T2D_N22","ductal","ductal",2
"HP1508501T2D_N24","acinar","not applicable",2
"HP1508501T2D_N3","not applicable","not applicable",2
"HP1508501T2D_N4","alpha","alpha",2
"HP1508501T2D_N6","ductal","ductal",2
"HP1508501T2D_O10","alpha","not applicable",2
"HP1508501T2D_O18","not applicable","not applicable",2
"HP1508501T2D_O21","not applicable","not applicable",2
"HP1508501T2D_O9","ductal","ductal",2
"HP1508501T2D_P15","not applicable","not applicable",2
"HP1508501T2D_P20","not applicable","not applicable",2
"HP1508501T2D_P7","alpha","alpha",2
"HP1508501T2D_P9","alpha","alpha",2
"HP1509101_A1","not applicable","not applicable",2
"HP1509101_A12","not applicable","not applicable",2
"HP1509101_A14","alpha","not applicable",2
"HP1509101_A4","delta","not applicable",2
"HP1509101_A7","alpha","alpha",2
"HP1509101_A9","not applicable","not applicable",2
"HP1509101_B1","not applicable","not applicable",2
"HP1509101_B10","alpha","alpha",2
"HP1509101_B13","beta","beta",2
"HP1509101_B19","ductal","ductal",2
"HP1509101_B5","not applicable","not applicable",2
"HP1509101_B8","alpha","not applicable",2
"HP1509101_C14","not applicable","not applicable",2
"HP1509101_C15","not applicable","not applicable",2
"HP1509101_C22","alpha","alpha",2
"HP1509101_C23","beta","beta",2
"HP1509101_C5","not applicable","not applicable",2
"HP1509101_C8","not applicable","not applicable",2
"HP1509101_D15","alpha","not applicable",2
"HP1509101_D19","alpha","alpha",2
"HP1509101_D20","not applicable","not applicable",2
"HP1509101_D23","ductal","ductal",2
"HP1509101_D4","not applicable","not applicable",2
"HP1509101_E13","not applicable","not applicable",2
"HP1509101_E24","ductal","not applicable",2
"HP1509101_F16","not applicable","not applicable",2
"HP1509101_F17","not applicable","not applicable",2
"HP1509101_F8","not applicable","not applicable",2
"HP1509101_G2","not applicable","not applicable",2
"HP1509101_G21","endothelial","not applicable",2
"HP1509101_G5","not applicable","not applicable",2
"HP1509101_G6","not applicable","not applicable",2
"HP1509101_G8","gamma","not applicable",2
"HP1509101_H1","alpha","alpha",2
"HP1509101_H23","alpha","alpha",2
"HP1509101_H4","not applicable","not applicable",2
"HP1509101_H8","not applicable","not applicable",2
"HP1509101_I12","ductal","ductal",2
"HP1509101_I13","alpha","not applicable",2
"HP1509101_I14","alpha","not applicable",2
"HP1509101_I16","ductal","not applicable",2
"HP1509101_I23","alpha","alpha",2
"HP1509101_I24","alpha","not applicable",2
"HP1509101_I6","ductal","not applicable",2
"HP1509101_J23","ductal","ductal",2
"HP1509101_J8","alpha","alpha",2
"HP1509101_K1","not applicable","not applicable",2
"HP1509101_K19","ductal","ductal",2
"HP1509101_L10","not applicable","not applicable",2
"HP1509101_L12","not applicable","not applicable",2
"HP1509101_L13","ductal","ductal",2
"HP1509101_L17","alpha","alpha",2
"HP1509101_L20","PSC","not applicable",2
"HP1509101_L21","not applicable","not applicable",2
"HP1509101_M11","not applicable","not applicable",2
"HP1509101_M16","ductal","not applicable",2
"HP1509101_M21","not applicable","not applicable",2
"HP1509101_N16","alpha","not applicable",2
"HP1509101_N4","not applicable","not applicable",2
"HP1509101_O1","delta","delta",2
"HP1509101_O11","delta","not applicable",2
"HP1509101_O14","ductal","ductal",2
"HP1509101_O21","not applicable","not applicable",2
"HP1509101_O23","alpha","not applicable",2
"HP1509101_O3","not applicable","not applicable",2
"HP1509101_P12","delta","delta",2
"HP1509101_P14","endothelial","not applicable",2
"HP1509101_P19","not applicable","not applicable",2
"HP1509101_P24","not applicable","not applicable",2
"HP1525301T2D_A14","ductal","ductal",2
"HP1525301T2D_A15","ductal","ductal",2
"HP1525301T2D_A21","not applicable","not applicable",2
"HP1525301T2D_A22","not applicable","not applicable",2
"HP1525301T2D_A24","not applicable","not applicable",2
"HP1525301T2D_A6","alpha","alpha",2
"HP1525301T2D_B13","alpha","alpha",2
"HP1525301T2D_B14","ductal","ductal",2
"HP1525301T2D_B20","not applicable","not applicable",2
"HP1525301T2D_C10","alpha","alpha",2
"HP1525301T2D_C11","ductal","ductal",2
"HP1525301T2D_C14","acinar","acinar",2
"HP1525301T2D_C5","alpha","alpha",2
"HP1525301T2D_D19","delta","delta",2
"HP1525301T2D_D20","not applicable","not applicable",2
"HP1525301T2D_D23","beta","beta",2
"HP1525301T2D_D4","ductal","ductal",2
"HP1525301T2D_D9","alpha","alpha",2
"HP1525301T2D_E1","alpha","alpha",2
"HP1525301T2D_E10","not applicable","not applicable",2
"HP1525301T2D_E3","gamma","gamma",2
"HP1525301T2D_F13","not applicable","unclassified endocrine",2
"HP1525301T2D_F16","ductal","ductal",2
"HP1525301T2D_F4","alpha","alpha",2
"HP1525301T2D_G1","alpha","alpha",2
"HP1525301T2D_G13","ductal","ductal",2
"HP1525301T2D_G22","alpha","alpha",2
"HP1525301T2D_G23","gamma","gamma",2
"HP1525301T2D_G24","not applicable","not applicable",2
"HP1525301T2D_G3","ductal","ductal",2
"HP1525301T2D_G9","ductal","ductal",2
"HP1525301T2D_H2","ductal","ductal",2
"HP1525301T2D_H6","alpha","alpha",2
"HP1525301T2D_H9","acinar","acinar",2
"HP1525301T2D_I13","not applicable","not applicable",2
"HP1525301T2D_I15","ductal","ductal",2
"HP1525301T2D_I19","ductal","ductal",2
"HP1525301T2D_I4","alpha","alpha",2
"HP1525301T2D_I9","not applicable","not applicable",2
"HP1525301T2D_J10","delta","delta",2
"HP1525301T2D_J15","ductal","ductal",2
"HP1525301T2D_J16","acinar","acinar",2
"HP1525301T2D_J17","PSC","PSC",2
"HP1525301T2D_J19","alpha","alpha",2
"HP1525301T2D_J4","alpha","alpha",2
"HP1525301T2D_J7","ductal","ductal",2
"HP1525301T2D_K1","ductal","ductal",2
"HP1525301T2D_K14","ductal","ductal",2
