,pred,true_label,fold
752,Hepatocyte_5,Hepatocyte_4,2
753,Hepatocyte_2,Hepatocyte_2,2
754,Hepatocyte_4,Hepatocyte_4,2
755,Hepatocyte_6,Hepatocyte_6,2
756,Periportal_LSECs,Periportal_LSECs,2
757,Hepatocyte_2,Hepatocyte_4,2
758,Hepatocyte_1,Hepatocyte_1,2
759,Hepatocyte_2,Hepatocyte_1,2
760,Hepatocyte_4,Hepatocyte_4,2
761,Hepatocyte_4,Hepatocyte_4,2
762,Hepatocyte_2,Hepatocyte_2,2
763,Cholangiocytes,Cholangiocytes,2
764,Hepatocyte_2,Hepatocyte_2,2
765,Hepatocyte_2,Hepatocyte_2,2
766,Inflammatory_Macrophage,Inflammatory_Macrophage,2
767,Hepatocyte_1,Hepatocyte_2,2
768,Hepatocyte_1,Hepatocyte_1,2
769,Hepatocyte_1,Hepatocyte_1,2
770,Inflammatory_Macrophage,Inflammatory_Macrophage,2
771,Hepatocyte_1,Hepatocyte_1,2
772,Hepatocyte_2,Hepatocyte_4,2
773,Hepatocyte_1,Hepatocyte_1,2
774,Hepatocyte_1,Hepatocyte_1,2
775,Hepatocyte_6,Hepatocyte_6,2
776,Inflammatory_Macrophage,Inflammatory_Macrophage,2
777,Hepatocyte_2,Hepatocyte_2,2
778,Periportal_LSECs,Periportal_LSECs,2
779,Hepatocyte_2,Hepatocyte_2,2
780,Hepatocyte_1,Hepatocyte_1,2
781,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
782,Inflammatory_Macrophage,Inflammatory_Macrophage,2
783,Hepatocyte_2,Hepatocyte_2,2
784,Hepatocyte_4,Hepatocyte_4,2
785,Hepatocyte_2,Hepatocyte_2,2
786,Hepatocyte_4,Hepatocyte_4,2
787,Cholangiocytes,Cholangiocytes,2
788,Hepatocyte_1,Hepatocyte_1,2
789,Inflammatory_Macrophage,Inflammatory_Macrophage,2
790,Hepatocyte_1,Hepatocyte_1,2
791,Hepatocyte_2,Hepatocyte_2,2
792,Hepatocyte_1,Hepatocyte_1,2
793,Inflammatory_Macrophage,Inflammatory_Macrophage,2
794,Hepatocyte_4,Hepatocyte_4,2
795,Hepatocyte_6,Hepatocyte_6,2
796,Hepatocyte_2,Hepatocyte_2,2
797,Hepatocyte_1,Hepatocyte_1,2
798,Periportal_LSECs,Periportal_LSECs,2
799,Hepatocyte_1,Hepatocyte_1,2
800,Portal_endothelial_Cells,Periportal_LSECs,2
801,Hepatocyte_2,Hepatocyte_2,2
802,Hepatocyte_1,Hepatocyte_2,2
803,Hepatocyte_2,Hepatocyte_2,2
804,Hepatocyte_1,Hepatocyte_1,2
805,Hepatocyte_1,Hepatocyte_1,2
806,Hepatocyte_4,Hepatocyte_4,2
807,Hepatocyte_6,Hepatocyte_6,2
808,Hepatocyte_4,Hepatocyte_4,2
809,Non-inflammatory_Macrophage,Inflammatory_Macrophage,2
810,Hepatocyte_4,Hepatocyte_4,2
811,Portal_endothelial_Cells,Periportal_LSECs,2
812,Hepatocyte_4,Hepatocyte_4,2
813,Hepatocyte_2,Hepatocyte_2,2
814,Hepatocyte_2,Hepatocyte_4,2
815,Hepatocyte_1,Hepatocyte_1,2
816,Hepatocyte_4,Hepatocyte_4,2
817,Hepatocyte_1,Hepatocyte_2,2
818,Hepatocyte_2,Hepatocyte_2,2
819,Hepatocyte_4,Hepatocyte_2,2
820,Hepatocyte_4,Hepatocyte_4,2
821,Hepatocyte_1,Hepatocyte_1,2
822,Inflammatory_Macrophage,Inflammatory_Macrophage,2
823,Hepatocyte_2,Hepatocyte_2,2
824,Hepatocyte_1,Hepatocyte_1,2
825,Hepatocyte_2,Hepatocyte_1,2
826,Hepatocyte_2,Hepatocyte_2,2
827,Hepatocyte_2,Hepatocyte_4,2
828,Hepatocyte_1,Hepatocyte_1,2
829,Hepatocyte_1,Hepatocyte_1,2
830,Hepatocyte_4,Hepatocyte_4,2
831,Hepatocyte_1,Hepatocyte_1,2
832,Hepatocyte_2,Hepatocyte_2,2
833,Hepatocyte_1,Hepatocyte_1,2
834,Hepatocyte_1,Hepatocyte_2,2
835,Erythroid_Cells,Erythroid_Cells,2
836,Hepatocyte_1,Hepatocyte_1,2
837,Hepatocyte_1,Hepatocyte_1,2
838,Hepatocyte_4,Hepatocyte_4,2
839,Hepatocyte_1,Hepatocyte_1,2
840,Hepatocyte_2,Hepatocyte_2,2
841,Hepatocyte_1,Hepatocyte_1,2
842,Periportal_LSECs,Periportal_LSECs,2
843,Hepatocyte_1,Hepatocyte_1,2
844,Hepatocyte_1,Hepatocyte_2,2
845,Hepatocyte_4,Hepatocyte_2,2
846,Hepatocyte_4,Hepatocyte_4,2
847,Hepatocyte_4,Hepatocyte_4,2
848,Hepatocyte_6,Hepatocyte_6,2
849,Hepatocyte_4,Hepatocyte_4,2
850,Hepatocyte_2,Hepatocyte_2,2
851,Hepatocyte_1,Hepatocyte_1,2
852,Hepatocyte_1,Hepatocyte_1,2
853,Hepatocyte_1,Hepatocyte_1,2
854,Plasma_Cells,Plasma_Cells,2
855,Inflammatory_Macrophage,Inflammatory_Macrophage,2
856,Inflammatory_Macrophage,Inflammatory_Macrophage,2
857,Hepatocyte_1,Hepatocyte_1,2
858,Hepatocyte_2,Hepatocyte_2,2
859,Hepatocyte_1,Hepatocyte_1,2
860,Hepatocyte_4,Hepatocyte_4,2
861,Hepatocyte_4,Hepatocyte_4,2
862,Portal_endothelial_Cells,Portal_endothelial_Cells,2
863,Hepatocyte_2,Hepatocyte_2,2
864,Hepatocyte_1,Hepatocyte_1,2
865,Hepatocyte_2,Hepatocyte_2,2
866,Periportal_LSECs,Periportal_LSECs,2
867,Cholangiocytes,Cholangiocytes,2
868,Hepatocyte_4,Hepatocyte_2,2
869,Hepatocyte_6,Hepatocyte_6,2
870,Hepatocyte_4,Hepatocyte_4,2
871,Hepatocyte_4,Hepatocyte_2,2
872,Hepatocyte_1,Hepatocyte_1,2
873,Hepatocyte_4,Hepatocyte_4,2
874,Hepatocyte_2,Hepatocyte_4,2
875,Hepatocyte_2,Hepatocyte_2,2
876,Hepatocyte_4,Hepatocyte_4,2
877,Hepatocyte_1,Hepatocyte_1,2
878,Central_venous_LSECs,Central_venous_LSECs,2
879,Hepatocyte_1,Hepatocyte_1,2
880,Hepatocyte_1,Hepatocyte_1,2
881,Hepatocyte_4,Hepatocyte_4,2
882,Hepatocyte_6,Hepatocyte_6,2
883,Hepatocyte_1,Hepatocyte_2,2
884,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
885,Hepatocyte_2,Hepatocyte_2,2
886,Hepatocyte_2,Hepatocyte_1,2
887,Hepatocyte_1,Hepatocyte_1,2
888,Hepatocyte_1,Hepatocyte_1,2
889,Hepatocyte_1,Hepatocyte_1,2
890,Hepatocyte_1,Hepatocyte_1,2
891,Hepatocyte_1,Hepatocyte_1,2
892,Hepatocyte_2,Hepatocyte_2,2
893,Hepatocyte_2,Hepatocyte_2,2
894,Hepatocyte_4,Hepatocyte_4,2
895,Hepatocyte_4,Hepatocyte_4,2
896,Portal_endothelial_Cells,Portal_endothelial_Cells,2
897,Hepatocyte_2,Hepatocyte_2,2
898,Hepatocyte_4,Hepatocyte_4,2
899,Hepatocyte_1,Hepatocyte_1,2
900,Hepatocyte_4,Hepatocyte_4,2
901,Hepatocyte_2,Hepatocyte_4,2
902,Hepatocyte_2,Hepatocyte_2,2
903,Hepatocyte_1,Hepatocyte_1,2
904,Hepatocyte_1,Hepatocyte_1,2
905,Hepatocyte_1,Hepatocyte_1,2
906,Hepatocyte_6,Hepatocyte_1,2
907,Hepatocyte_1,Hepatocyte_1,2
908,Hepatocyte_1,Hepatocyte_2,2
909,Hepatocyte_2,Hepatocyte_2,2
910,Hepatocyte_2,Hepatocyte_2,2
911,Hepatocyte_1,Hepatocyte_1,2
912,Hepatocyte_1,Hepatocyte_1,2
913,Periportal_LSECs,Portal_endothelial_Cells,2
914,Inflammatory_Macrophage,Inflammatory_Macrophage,2
915,Hepatocyte_2,Hepatocyte_4,2
916,Hepatocyte_2,Hepatocyte_2,2
917,Hepatocyte_2,Hepatocyte_2,2
918,Hepatocyte_4,Hepatocyte_2,2
919,Hepatocyte_6,Hepatocyte_1,2
920,Hepatocyte_1,Hepatocyte_1,2
921,Hepatocyte_1,Hepatocyte_1,2
922,Hepatocyte_2,Hepatocyte_1,2
923,Hepatocyte_1,Hepatocyte_1,2
924,Inflammatory_Macrophage,Inflammatory_Macrophage,2
925,Hepatocyte_6,Hepatocyte_6,2
926,Hepatocyte_2,Hepatocyte_2,2
927,Hepatocyte_1,Hepatocyte_1,2
928,Hepatocyte_1,Hepatocyte_1,2
929,Hepatocyte_2,Hepatocyte_1,2
930,Hepatocyte_4,Hepatocyte_2,2
931,Hepatocyte_2,Hepatocyte_2,2
932,Hepatocyte_1,Hepatocyte_1,2
933,Hepatocyte_2,Hepatocyte_2,2
934,Hepatocyte_1,Hepatocyte_2,2
935,Hepatocyte_2,Hepatocyte_2,2
936,Hepatocyte_4,Hepatocyte_4,2
937,Inflammatory_Macrophage,Inflammatory_Macrophage,2
938,Hepatocyte_1,Hepatocyte_1,2
939,Hepatocyte_1,Hepatocyte_6,2
940,Hepatocyte_6,Hepatocyte_6,2
941,Portal_endothelial_Cells,Portal_endothelial_Cells,2
942,Hepatocyte_4,Hepatocyte_4,2
943,Hepatocyte_1,Hepatocyte_1,2
944,Hepatocyte_1,Hepatocyte_1,2
945,Cholangiocytes,Cholangiocytes,2
946,Hepatocyte_2,Hepatocyte_2,2
947,Hepatocyte_4,Hepatocyte_4,2
948,Portal_endothelial_Cells,Portal_endothelial_Cells,2
949,Hepatocyte_1,Hepatocyte_1,2
950,Portal_endothelial_Cells,Portal_endothelial_Cells,2
951,Hepatocyte_2,Hepatocyte_2,2
952,Hepatocyte_2,Hepatocyte_2,2
953,Hepatocyte_1,Hepatocyte_1,2
954,Hepatocyte_1,Hepatocyte_2,2
955,Hepatocyte_1,Hepatocyte_1,2
956,Hepatocyte_4,Hepatocyte_4,2
957,Inflammatory_Macrophage,Inflammatory_Macrophage,2
958,Hepatocyte_2,Hepatocyte_2,2
959,Cholangiocytes,Cholangiocytes,2
960,Hepatocyte_6,Hepatocyte_6,2
961,Hepatocyte_4,Hepatocyte_1,2
962,Hepatocyte_1,Hepatocyte_1,2
963,Hepatocyte_2,Hepatocyte_2,2
964,Hepatocyte_4,Hepatocyte_4,2
965,Hepatocyte_1,Hepatocyte_1,2
966,Hepatocyte_6,Hepatocyte_6,2
967,Hepatocyte_1,Hepatocyte_1,2
968,Hepatocyte_2,Hepatocyte_2,2
969,Hepatocyte_1,Hepatocyte_1,2
970,Inflammatory_Macrophage,Inflammatory_Macrophage,2
971,Hepatocyte_4,Hepatocyte_4,2
972,Inflammatory_Macrophage,Inflammatory_Macrophage,2
973,Hepatocyte_2,Hepatocyte_2,2
974,Hepatocyte_2,Hepatocyte_2,2
975,Hepatocyte_2,Hepatocyte_2,2
976,Hepatocyte_1,Hepatocyte_1,2
977,Hepatocyte_4,Hepatocyte_4,2
978,Hepatocyte_2,Hepatocyte_2,2
979,Hepatocyte_2,Hepatocyte_2,2
980,Hepatocyte_2,Hepatocyte_2,2
981,Hepatocyte_1,Hepatocyte_2,2
982,Hepatocyte_2,Hepatocyte_4,2
983,Hepatocyte_2,Hepatocyte_2,2
984,Hepatocyte_1,Hepatocyte_1,2
985,Inflammatory_Macrophage,Inflammatory_Macrophage,2
986,Hepatocyte_2,Hepatocyte_2,2
987,Hepatocyte_1,Hepatocyte_1,2
988,Hepatocyte_1,Hepatocyte_1,2
989,Inflammatory_Macrophage,Inflammatory_Macrophage,2
990,Hepatocyte_2,Hepatocyte_2,2
991,Inflammatory_Macrophage,Inflammatory_Macrophage,2
992,Hepatocyte_4,Hepatocyte_4,2
993,Hepatocyte_1,Hepatocyte_1,2
994,Hepatocyte_2,Hepatocyte_1,2
995,Hepatocyte_6,Hepatocyte_6,2
996,Hepatocyte_1,Hepatocyte_4,2
997,Hepatocyte_1,Hepatocyte_1,2
998,Hepatocyte_4,Hepatocyte_4,2
999,Hepatocyte_4,Hepatocyte_4,2
1000,Hepatocyte_2,Hepatocyte_2,2
1001,Hepatocyte_2,Hepatocyte_2,2
1002,Hepatocyte_1,Hepatocyte_1,2
1003,Hepatocyte_1,Hepatocyte_1,2
1004,Cholangiocytes,Cholangiocytes,2
1005,Hepatocyte_4,Hepatocyte_2,2
1006,Hepatocyte_1,Hepatocyte_1,2
1007,Hepatocyte_2,Hepatocyte_1,2
1008,Portal_endothelial_Cells,Portal_endothelial_Cells,2
1009,Hepatocyte_1,Hepatocyte_1,2
1010,Hepatocyte_4,Hepatocyte_2,2
1011,Portal_endothelial_Cells,Portal_endothelial_Cells,2
1012,Portal_endothelial_Cells,Portal_endothelial_Cells,2
1013,Hepatocyte_1,Hepatocyte_1,2
1014,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1015,Hepatocyte_2,Hepatocyte_1,2
1016,Hepatocyte_1,Hepatocyte_1,2
1017,Hepatocyte_4,Hepatocyte_4,2
1018,Hepatocyte_1,Hepatocyte_1,2
1019,Hepatocyte_6,Hepatocyte_6,2
1020,Hepatocyte_1,Hepatocyte_1,2
1021,Hepatocyte_2,Hepatocyte_1,2
1022,Hepatocyte_1,Hepatocyte_1,2
1023,Hepatocyte_1,Hepatocyte_1,2
1024,Hepatocyte_1,Hepatocyte_2,2
1025,Hepatocyte_1,Hepatocyte_1,2
1026,Hepatocyte_2,Hepatocyte_2,2
1027,Hepatocyte_2,Hepatocyte_2,2
1028,Hepatocyte_1,Hepatocyte_1,2
1029,Hepatocyte_4,Hepatocyte_4,2
1030,Hepatocyte_4,Hepatocyte_4,2
1031,Hepatocyte_2,Hepatocyte_2,2
1032,Hepatocyte_1,Hepatocyte_1,2
1033,Hepatocyte_2,Hepatocyte_1,2
1034,Hepatocyte_1,Hepatocyte_2,2
1035,Hepatocyte_1,Hepatocyte_2,2
1036,Hepatocyte_2,Hepatocyte_2,2
1037,Hepatocyte_2,Hepatocyte_2,2
1038,Hepatocyte_2,Hepatocyte_4,2
1039,Hepatocyte_4,Hepatocyte_2,2
1040,Hepatocyte_4,Hepatocyte_2,2
1041,Hepatocyte_1,Hepatocyte_1,2
1042,Hepatocyte_1,Hepatocyte_1,2
1043,Portal_endothelial_Cells,Portal_endothelial_Cells,2
1044,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1045,Hepatocyte_6,Hepatocyte_6,2
1046,Hepatocyte_1,Hepatocyte_1,2
1047,Hepatocyte_2,Hepatocyte_1,2
1048,Non-inflammatory_Macrophage,Inflammatory_Macrophage,2
1049,Hepatocyte_2,Hepatocyte_4,2
1050,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1051,Hepatocyte_2,Hepatocyte_4,2
1052,Hepatocyte_4,Hepatocyte_2,2
1053,Periportal_LSECs,Periportal_LSECs,2
1054,Hepatocyte_2,Hepatocyte_4,2
1055,Hepatocyte_4,Hepatocyte_4,2
1056,Hepatocyte_2,Hepatocyte_2,2
1057,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1058,Non-inflammatory_Macrophage,Inflammatory_Macrophage,2
1059,Hepatocyte_1,Hepatocyte_1,2
1060,Hepatocyte_4,Hepatocyte_4,2
1061,Hepatocyte_2,Hepatocyte_2,2
1062,Hepatocyte_1,Hepatocyte_2,2
1063,Hepatocyte_4,Hepatocyte_4,2
1064,Hepatocyte_1,Hepatocyte_2,2
1065,Hepatocyte_4,Hepatocyte_4,2
1066,Hepatocyte_2,Hepatocyte_2,2
1067,Plasma_Cells,Plasma_Cells,2
1068,Hepatocyte_1,Hepatocyte_1,2
1069,Hepatocyte_1,Hepatocyte_1,2
1070,Hepatocyte_1,Hepatocyte_1,2
1071,Hepatocyte_1,Hepatocyte_6,2
1072,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1073,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1074,Hepatocyte_2,Hepatocyte_2,2
1075,Portal_endothelial_Cells,Portal_endothelial_Cells,2
1076,Non-inflammatory_Macrophage,Inflammatory_Macrophage,2
1077,Hepatocyte_2,Hepatocyte_1,2
1078,Hepatocyte_2,Hepatocyte_2,2
1079,Hepatocyte_2,Hepatocyte_2,2
1080,Hepatocyte_1,Hepatocyte_1,2
1081,Hepatocyte_2,Hepatocyte_2,2
1082,Hepatocyte_1,Hepatocyte_1,2
1083,Central_venous_LSECs,Periportal_LSECs,2
1084,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1085,Periportal_LSECs,Periportal_LSECs,2
1086,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1087,alpha-beta_T_Cells,alpha-beta_T_Cells,2
1088,alpha-beta_T_Cells,alpha-beta_T_Cells,2
1089,alpha-beta_T_Cells,gamma-delta_T_Cells_1,2
1090,NK-like_Cells,NK-like_Cells,2
1091,NK-like_Cells,NK-like_Cells,2
1092,gamma-delta_T_Cells_1,gamma-delta_T_Cells_2,2
1093,Plasma_Cells,Plasma_Cells,2
1094,NK-like_Cells,NK-like_Cells,2
1095,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
1096,gamma-delta_T_Cells_2,alpha-beta_T_Cells,2
1097,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1098,gamma-delta_T_Cells_2,gamma-delta_T_Cells_2,2
1099,Mature_B_Cells,Mature_B_Cells,2
1100,NK-like_Cells,NK-like_Cells,2
1101,Erythroid_Cells,Erythroid_Cells,2
1102,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1103,alpha-beta_T_Cells,alpha-beta_T_Cells,2
1104,Central_venous_LSECs,Central_venous_LSECs,2
1105,alpha-beta_T_Cells,alpha-beta_T_Cells,2
1106,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1107,Hepatic_Stellate_Cells,Inflammatory_Macrophage,2
1108,gamma-delta_T_Cells_2,alpha-beta_T_Cells,2
1109,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
1110,NK-like_Cells,NK-like_Cells,2
1111,Plasma_Cells,Plasma_Cells,2
1112,gamma-delta_T_Cells_2,alpha-beta_T_Cells,2
1113,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1114,alpha-beta_T_Cells,alpha-beta_T_Cells,2
1115,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1116,alpha-beta_T_Cells,alpha-beta_T_Cells,2
1117,NK-like_Cells,NK-like_Cells,2
1118,alpha-beta_T_Cells,alpha-beta_T_Cells,2
1119,Periportal_LSECs,Central_venous_LSECs,2
1120,alpha-beta_T_Cells,gamma-delta_T_Cells_2,2
1121,Plasma_Cells,Plasma_Cells,2
1122,Portal_endothelial_Cells,Portal_endothelial_Cells,2
1123,NK-like_Cells,alpha-beta_T_Cells,2
1124,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1125,Hepatocyte_5,Hepatocyte_5,2
1126,Periportal_LSECs,Periportal_LSECs,2
1127,Plasma_Cells,Plasma_Cells,2
1128,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
1129,NK-like_Cells,NK-like_Cells,2
1130,Plasma_Cells,Plasma_Cells,2
1131,gamma-delta_T_Cells_2,alpha-beta_T_Cells,2
1132,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1133,alpha-beta_T_Cells,gamma-delta_T_Cells_2,2
1134,Non-inflammatory_Macrophage,Inflammatory_Macrophage,2
1135,alpha-beta_T_Cells,NK-like_Cells,2
1136,Plasma_Cells,Plasma_Cells,2
1137,Mature_B_Cells,Mature_B_Cells,2
1138,alpha-beta_T_Cells,alpha-beta_T_Cells,2
1139,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1140,gamma-delta_T_Cells_2,gamma-delta_T_Cells_2,2
1141,alpha-beta_T_Cells,alpha-beta_T_Cells,2
1142,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1143,alpha-beta_T_Cells,alpha-beta_T_Cells,2
1144,NK-like_Cells,NK-like_Cells,2
1145,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1146,NK-like_Cells,NK-like_Cells,2
1147,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
1148,Central_venous_LSECs,Hepatic_Stellate_Cells,2
1149,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1150,Plasma_Cells,Plasma_Cells,2
1151,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1152,gamma-delta_T_Cells_2,alpha-beta_T_Cells,2
1153,NK-like_Cells,NK-like_Cells,2
1154,alpha-beta_T_Cells,alpha-beta_T_Cells,2
1155,Periportal_LSECs,Periportal_LSECs,2
1156,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
1157,NK-like_Cells,NK-like_Cells,2
1158,gamma-delta_T_Cells_2,gamma-delta_T_Cells_2,2
1159,gamma-delta_T_Cells_2,gamma-delta_T_Cells_2,2
1160,gamma-delta_T_Cells_2,gamma-delta_T_Cells_2,2
1161,gamma-delta_T_Cells_2,alpha-beta_T_Cells,2
1162,Portal_endothelial_Cells,Portal_endothelial_Cells,2
1163,Periportal_LSECs,Periportal_LSECs,2
1164,alpha-beta_T_Cells,alpha-beta_T_Cells,2
1165,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1166,gamma-delta_T_Cells_1,NK-like_Cells,2
1167,Central_venous_LSECs,Central_venous_LSECs,2
1168,alpha-beta_T_Cells,gamma-delta_T_Cells_2,2
1169,gamma-delta_T_Cells_1,alpha-beta_T_Cells,2
1170,NK-like_Cells,NK-like_Cells,2
1171,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1172,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1173,NK-like_Cells,NK-like_Cells,2
1174,Erythroid_Cells,Erythroid_Cells,2
1175,Plasma_Cells,Plasma_Cells,2
1176,alpha-beta_T_Cells,gamma-delta_T_Cells_2,2
1177,alpha-beta_T_Cells,alpha-beta_T_Cells,2
1178,Mature_B_Cells,Periportal_LSECs,2
1179,alpha-beta_T_Cells,gamma-delta_T_Cells_2,2
1180,Plasma_Cells,Plasma_Cells,2
1181,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1182,Erythroid_Cells,Erythroid_Cells,2
1183,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
1184,Erythroid_Cells,Erythroid_Cells,2
1185,Hepatocyte_6,Hepatocyte_6,2
1186,NK-like_Cells,NK-like_Cells,2
1187,alpha-beta_T_Cells,alpha-beta_T_Cells,2
1188,alpha-beta_T_Cells,gamma-delta_T_Cells_2,2
1189,NK-like_Cells,gamma-delta_T_Cells_1,2
1190,Central_venous_LSECs,Hepatic_Stellate_Cells,2
1191,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1192,Cholangiocytes,Cholangiocytes,2
1193,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1194,alpha-beta_T_Cells,alpha-beta_T_Cells,2
1195,alpha-beta_T_Cells,alpha-beta_T_Cells,2
1196,NK-like_Cells,NK-like_Cells,2
1197,NK-like_Cells,NK-like_Cells,2
1198,Hepatocyte_6,Hepatocyte_6,2
1199,Plasma_Cells,Plasma_Cells,2
1200,NK-like_Cells,NK-like_Cells,2
1201,Periportal_LSECs,Periportal_LSECs,2
1202,NK-like_Cells,NK-like_Cells,2
1203,alpha-beta_T_Cells,alpha-beta_T_Cells,2
1204,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1205,NK-like_Cells,NK-like_Cells,2
1206,gamma-delta_T_Cells_2,alpha-beta_T_Cells,2
1207,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1208,Periportal_LSECs,Periportal_LSECs,2
1209,gamma-delta_T_Cells_2,alpha-beta_T_Cells,2
1210,Plasma_Cells,Plasma_Cells,2
1211,Hepatocyte_5,Hepatocyte_5,2
1212,gamma-delta_T_Cells_2,alpha-beta_T_Cells,2
1213,NK-like_Cells,NK-like_Cells,2
1214,NK-like_Cells,NK-like_Cells,2
1215,NK-like_Cells,gamma-delta_T_Cells_1,2
1216,NK-like_Cells,NK-like_Cells,2
1217,Central_venous_LSECs,Central_venous_LSECs,2
1218,NK-like_Cells,NK-like_Cells,2
1219,Periportal_LSECs,Periportal_LSECs,2
1220,alpha-beta_T_Cells,alpha-beta_T_Cells,2
1221,NK-like_Cells,NK-like_Cells,2
1222,NK-like_Cells,NK-like_Cells,2
1223,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1224,alpha-beta_T_Cells,alpha-beta_T_Cells,2
1225,gamma-delta_T_Cells_2,alpha-beta_T_Cells,2
1226,Periportal_LSECs,Periportal_LSECs,2
1227,alpha-beta_T_Cells,alpha-beta_T_Cells,2
1228,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1229,Mature_B_Cells,Plasma_Cells,2
1230,Plasma_Cells,Plasma_Cells,2
1231,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
1232,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1233,NK-like_Cells,NK-like_Cells,2
1234,gamma-delta_T_Cells_2,gamma-delta_T_Cells_1,2
1235,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1236,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1237,Erythroid_Cells,Hepatocyte_6,2
1238,gamma-delta_T_Cells_2,gamma-delta_T_Cells_2,2
1239,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1240,Plasma_Cells,Plasma_Cells,2
1241,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1242,Central_venous_LSECs,Central_venous_LSECs,2
1243,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
1244,Periportal_LSECs,Portal_endothelial_Cells,2
1245,gamma-delta_T_Cells_2,alpha-beta_T_Cells,2
1246,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1247,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1248,gamma-delta_T_Cells_2,alpha-beta_T_Cells,2
1249,NK-like_Cells,NK-like_Cells,2
1250,Hepatocyte_6,Hepatocyte_6,2
1251,Mature_B_Cells,Mature_B_Cells,2
1252,Mature_B_Cells,Mature_B_Cells,2
1253,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1254,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1255,gamma-delta_T_Cells_1,alpha-beta_T_Cells,2
1256,alpha-beta_T_Cells,alpha-beta_T_Cells,2
1257,alpha-beta_T_Cells,alpha-beta_T_Cells,2
1258,gamma-delta_T_Cells_2,alpha-beta_T_Cells,2
1259,Plasma_Cells,Plasma_Cells,2
1260,alpha-beta_T_Cells,gamma-delta_T_Cells_2,2
1261,gamma-delta_T_Cells_2,alpha-beta_T_Cells,2
1262,alpha-beta_T_Cells,alpha-beta_T_Cells,2
1263,gamma-delta_T_Cells_2,alpha-beta_T_Cells,2
1264,NK-like_Cells,NK-like_Cells,2
1265,Central_venous_LSECs,Central_venous_LSECs,2
1266,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
1267,alpha-beta_T_Cells,alpha-beta_T_Cells,2
1268,Periportal_LSECs,Periportal_LSECs,2
1269,Plasma_Cells,Plasma_Cells,2
1270,Hepatocyte_4,alpha-beta_T_Cells,2
1271,gamma-delta_T_Cells_2,alpha-beta_T_Cells,2
1272,Plasma_Cells,Plasma_Cells,2
1273,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1274,NK-like_Cells,gamma-delta_T_Cells_1,2
1275,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
1276,gamma-delta_T_Cells_1,gamma-delta_T_Cells_1,2
1277,Cholangiocytes,Cholangiocytes,2
