,pred,true_label,fold
4866,CD56+ NK,CD56+ NK,2
4867,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
4868,CD56+ NK,CD56+ NK,2
4869,CD8+/CD45RA+ Naive Cytotoxic,CD8+ Cytotoxic T,2
4870,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
4871,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,2
4872,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
4873,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
4874,CD4+/CD25 T Reg,CD4+/CD25 T Reg,2
4875,CD34+,CD34+,2
4876,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
4877,CD4+/CD25 T Reg,CD4+/CD25 T Reg,2
4878,CD4+/CD25 T Reg,CD4+/CD25 T Reg,2
4879,CD56+ NK,CD56+ NK,2
4880,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
4881,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
4882,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,2
4883,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
4884,CD4+/CD45RO+ Memory,CD8+ Cytotoxic T,2
4885,CD19+ B,CD8+/CD45RA+ Naive Cytotoxic,2
4886,CD19+ B,CD19+ B,2
4887,CD56+ NK,CD8+ Cytotoxic T,2
4888,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
4889,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
4890,CD56+ NK,CD56+ NK,2
4891,CD8+/CD45RA+ Naive Cytotoxic,CD4+/CD45RA+/CD25- Naive T,2
4892,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
4893,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
4894,CD34+,CD34+,2
4895,CD4+/CD45RA+/CD25- Naive T,CD4+/CD45RA+/CD25- Naive T,2
4896,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
4897,CD14+ Monocyte,CD14+ Monocyte,2
4898,CD56+ NK,CD56+ NK,2
4899,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
4900,CD56+ NK,CD56+ NK,2
4901,CD4+/CD25 T Reg,CD4+/CD25 T Reg,2
4902,CD8+/CD45RA+ Naive Cytotoxic,CD8+ Cytotoxic T,2
4903,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
4904,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
4905,CD56+ NK,CD56+ NK,2
4906,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
4907,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
4908,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
4909,CD4+/CD45RA+/CD25- Naive T,CD4+/CD45RA+/CD25- Naive T,2
4910,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
4911,CD14+ Monocyte,CD14+ Monocyte,2
4912,CD56+ NK,CD56+ NK,2
4913,Dendritic,Dendritic,2
4914,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
4915,CD8+/CD45RA+ Naive Cytotoxic,CD8+ Cytotoxic T,2
4916,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
4917,CD19+ B,CD19+ B,2
4918,CD14+ Monocyte,Dendritic,2
4919,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
4920,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
4921,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
4922,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
4923,CD14+ Monocyte,CD14+ Monocyte,2
4924,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
4925,CD56+ NK,CD56+ NK,2
4926,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
4927,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
4928,CD4+/CD25 T Reg,CD4+/CD25 T Reg,2
4929,CD19+ B,CD19+ B,2
4930,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
4931,CD56+ NK,CD8+ Cytotoxic T,2
4932,CD19+ B,CD19+ B,2
4933,CD56+ NK,CD56+ NK,2
4934,CD56+ NK,CD56+ NK,2
4935,CD19+ B,CD19+ B,2
4936,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,2
4937,CD19+ B,CD19+ B,2
4938,CD4+/CD45RA+/CD25- Naive T,CD4+/CD45RA+/CD25- Naive T,2
4939,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
4940,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
4941,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
4942,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
4943,CD56+ NK,CD56+ NK,2
4944,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
4945,Dendritic,Dendritic,2
4946,CD4+/CD45RO+ Memory,CD4+/CD45RO+ Memory,2
4947,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
4948,CD8+ Cytotoxic T,CD56+ NK,2
4949,CD19+ B,CD19+ B,2
4950,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
4951,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
4952,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
4953,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
4954,CD56+ NK,CD56+ NK,2
4955,Dendritic,CD14+ Monocyte,2
4956,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
4957,CD4+/CD25 T Reg,CD4+/CD45RO+ Memory,2
4958,CD4+/CD45RO+ Memory,CD4+/CD25 T Reg,2
4959,CD14+ Monocyte,Dendritic,2
4960,CD8+/CD45RA+ Naive Cytotoxic,CD8+ Cytotoxic T,2
4961,CD8+/CD45RA+ Naive Cytotoxic,CD8+ Cytotoxic T,2
4962,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
4963,CD4+/CD25 T Reg,CD8+/CD45RA+ Naive Cytotoxic,2
4964,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
4965,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,2
4966,CD56+ NK,CD56+ NK,2
4967,CD4+/CD25 T Reg,CD4+/CD45RO+ Memory,2
4968,CD4+/CD45RO+ Memory,CD8+ Cytotoxic T,2
4969,Dendritic,Dendritic,2
4970,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
4971,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
4972,CD4+/CD45RO+ Memory,CD4+/CD45RO+ Memory,2
4973,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
4974,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
4975,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
4976,CD19+ B,CD19+ B,2
4977,CD19+ B,CD4+/CD45RO+ Memory,2
4978,CD19+ B,CD19+ B,2
4979,CD4+/CD45RA+/CD25- Naive T,CD4+/CD45RA+/CD25- Naive T,2
4980,CD19+ B,CD4+/CD25 T Reg,2
4981,CD19+ B,CD19+ B,2
4982,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
4983,CD19+ B,CD8+/CD45RA+ Naive Cytotoxic,2
4984,CD8+ Cytotoxic T,CD56+ NK,2
4985,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
4986,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
4987,CD4+/CD45RO+ Memory,CD4+/CD25 T Reg,2
4988,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
4989,CD4+ T Helper2,CD8+ Cytotoxic T,2
4990,CD56+ NK,CD56+ NK,2
4991,CD8+/CD45RA+ Naive Cytotoxic,CD8+ Cytotoxic T,2
4992,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
4993,CD4+/CD45RO+ Memory,CD8+ Cytotoxic T,2
4994,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
4995,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
4996,CD4+/CD25 T Reg,CD4+/CD25 T Reg,2
4997,CD19+ B,CD19+ B,2
4998,CD4+/CD45RO+ Memory,CD4+/CD45RO+ Memory,2
4999,CD56+ NK,CD56+ NK,2
5000,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5001,CD8+/CD45RA+ Naive Cytotoxic,CD8+ Cytotoxic T,2
5002,CD4+/CD45RA+/CD25- Naive T,CD8+/CD45RA+ Naive Cytotoxic,2
5003,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5004,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5005,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5006,CD56+ NK,CD56+ NK,2
5007,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5008,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5009,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5010,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5011,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5012,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,2
5013,CD8+/CD45RA+ Naive Cytotoxic,CD8+ Cytotoxic T,2
5014,CD56+ NK,CD56+ NK,2
5015,CD19+ B,CD19+ B,2
5016,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5017,CD4+/CD25 T Reg,CD4+/CD25 T Reg,2
5018,CD56+ NK,CD56+ NK,2
5019,CD8+ Cytotoxic T,CD4+/CD45RO+ Memory,2
5020,CD4+/CD25 T Reg,CD4+/CD25 T Reg,2
5021,CD14+ Monocyte,CD14+ Monocyte,2
5022,CD56+ NK,CD56+ NK,2
5023,CD4+/CD25 T Reg,CD4+/CD25 T Reg,2
5024,CD14+ Monocyte,CD14+ Monocyte,2
5025,CD4+/CD25 T Reg,CD4+/CD25 T Reg,2
5026,CD4+/CD25 T Reg,CD8+ Cytotoxic T,2
5027,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5028,CD8+/CD45RA+ Naive Cytotoxic,CD19+ B,2
5029,CD4+/CD45RA+/CD25- Naive T,CD4+/CD45RA+/CD25- Naive T,2
5030,CD56+ NK,CD56+ NK,2
5031,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5032,CD4+/CD25 T Reg,CD4+/CD25 T Reg,2
5033,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5034,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5035,CD56+ NK,CD56+ NK,2
5036,CD8+/CD45RA+ Naive Cytotoxic,CD8+ Cytotoxic T,2
5037,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5038,CD14+ Monocyte,CD14+ Monocyte,2
5039,CD4+/CD45RO+ Memory,CD8+/CD45RA+ Naive Cytotoxic,2
5040,CD8+/CD45RA+ Naive Cytotoxic,CD8+ Cytotoxic T,2
5041,CD19+ B,CD19+ B,2
5042,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5043,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5044,CD8+/CD45RA+ Naive Cytotoxic,CD8+ Cytotoxic T,2
5045,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5046,CD8+/CD45RA+ Naive Cytotoxic,CD19+ B,2
5047,CD14+ Monocyte,CD14+ Monocyte,2
5048,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5049,CD8+/CD45RA+ Naive Cytotoxic,CD19+ B,2
5050,CD56+ NK,CD56+ NK,2
5051,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5052,CD8+/CD45RA+ Naive Cytotoxic,CD4+/CD45RA+/CD25- Naive T,2
5053,CD56+ NK,CD56+ NK,2
5054,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5055,CD14+ Monocyte,CD14+ Monocyte,2
5056,CD19+ B,CD19+ B,2
5057,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5058,CD4+/CD25 T Reg,CD4+/CD25 T Reg,2
5059,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5060,CD19+ B,CD8+/CD45RA+ Naive Cytotoxic,2
5061,CD4+/CD25 T Reg,CD8+/CD45RA+ Naive Cytotoxic,2
5062,CD19+ B,CD8+/CD45RA+ Naive Cytotoxic,2
5063,CD19+ B,CD19+ B,2
5064,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5065,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5066,CD56+ NK,CD56+ NK,2
5067,CD4+/CD25 T Reg,CD19+ B,2
5068,CD8+/CD45RA+ Naive Cytotoxic,CD4+/CD25 T Reg,2
5069,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5070,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5071,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5072,CD4+/CD25 T Reg,CD4+/CD25 T Reg,2
5073,CD8+ Cytotoxic T,CD56+ NK,2
5074,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5075,CD4+/CD25 T Reg,CD4+/CD45RO+ Memory,2
5076,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5077,CD56+ NK,CD56+ NK,2
5078,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5079,CD56+ NK,CD56+ NK,2
5080,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5081,CD4+/CD25 T Reg,CD4+/CD25 T Reg,2
5082,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5083,CD4+/CD25 T Reg,CD4+/CD25 T Reg,2
5084,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5085,CD19+ B,CD8+/CD45RA+ Naive Cytotoxic,2
5086,CD14+ Monocyte,CD14+ Monocyte,2
5087,CD4+/CD45RO+ Memory,CD4+/CD45RO+ Memory,2
5088,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5089,CD56+ NK,CD56+ NK,2
5090,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,2
5091,CD4+/CD45RO+ Memory,CD8+ Cytotoxic T,2
5092,CD4+/CD25 T Reg,CD4+/CD25 T Reg,2
5093,CD56+ NK,CD56+ NK,2
5094,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5095,Dendritic,Dendritic,2
5096,CD56+ NK,CD56+ NK,2
5097,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5098,CD8+/CD45RA+ Naive Cytotoxic,CD8+ Cytotoxic T,2
5099,CD56+ NK,CD56+ NK,2
5100,CD19+ B,CD19+ B,2
5101,CD8+ Cytotoxic T,CD4+/CD45RO+ Memory,2
5102,Dendritic,Dendritic,2
5103,CD19+ B,CD19+ B,2
5104,CD56+ NK,CD56+ NK,2
5105,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5106,CD4+/CD45RA+/CD25- Naive T,CD4+/CD45RO+ Memory,2
5107,CD4+/CD25 T Reg,CD4+/CD45RO+ Memory,2
5108,CD4+/CD45RO+ Memory,CD4+/CD25 T Reg,2
5109,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5110,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5111,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5112,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5113,CD8+/CD45RA+ Naive Cytotoxic,CD8+ Cytotoxic T,2
5114,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5115,CD56+ NK,CD56+ NK,2
5116,CD19+ B,CD19+ B,2
5117,CD19+ B,CD19+ B,2
5118,CD56+ NK,CD56+ NK,2
5119,CD4+/CD25 T Reg,CD4+/CD25 T Reg,2
5120,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5121,CD8+/CD45RA+ Naive Cytotoxic,CD4+/CD45RO+ Memory,2
5122,CD14+ Monocyte,CD14+ Monocyte,2
5123,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5124,CD14+ Monocyte,CD14+ Monocyte,2
5125,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5126,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5127,CD8+ Cytotoxic T,CD56+ NK,2
5128,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5129,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5130,CD4+/CD45RO+ Memory,CD4+/CD45RO+ Memory,2
5131,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5132,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5133,CD4+/CD45RO+ Memory,CD4+/CD25 T Reg,2
5134,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5135,CD8+/CD45RA+ Naive Cytotoxic,CD8+ Cytotoxic T,2
5136,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5137,CD4+/CD45RO+ Memory,CD8+ Cytotoxic T,2
5138,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5139,CD8+/CD45RA+ Naive Cytotoxic,CD8+ Cytotoxic T,2
5140,CD56+ NK,CD56+ NK,2
5141,CD4+/CD25 T Reg,CD4+/CD25 T Reg,2
5142,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5143,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5144,CD8+/CD45RA+ Naive Cytotoxic,CD8+ Cytotoxic T,2
5145,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5146,CD56+ NK,CD56+ NK,2
5147,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5148,CD4+/CD45RO+ Memory,CD4+/CD25 T Reg,2
5149,CD8+ Cytotoxic T,CD4+/CD45RO+ Memory,2
5150,CD56+ NK,CD8+ Cytotoxic T,2
5151,CD4+/CD45RO+ Memory,CD4+/CD25 T Reg,2
5152,CD4+/CD45RA+/CD25- Naive T,CD8+/CD45RA+ Naive Cytotoxic,2
5153,CD19+ B,CD19+ B,2
5154,CD4+/CD45RO+ Memory,CD4+/CD25 T Reg,2
5155,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5156,CD56+ NK,CD56+ NK,2
5157,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5158,CD14+ Monocyte,CD14+ Monocyte,2
5159,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5160,CD56+ NK,CD56+ NK,2
5161,CD4+/CD45RA+/CD25- Naive T,CD4+/CD45RO+ Memory,2
5162,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5163,CD19+ B,CD19+ B,2
5164,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5165,CD8+/CD45RA+ Naive Cytotoxic,CD8+ Cytotoxic T,2
5166,CD56+ NK,CD56+ NK,2
5167,CD4+/CD45RA+/CD25- Naive T,CD4+/CD45RA+/CD25- Naive T,2
5168,CD14+ Monocyte,CD14+ Monocyte,2
5169,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5170,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5171,CD8+/CD45RA+ Naive Cytotoxic,CD4+/CD45RA+/CD25- Naive T,2
5172,CD8+ Cytotoxic T,CD4+/CD25 T Reg,2
5173,CD4+/CD25 T Reg,CD4+/CD25 T Reg,2
5174,CD14+ Monocyte,CD14+ Monocyte,2
5175,CD4+/CD25 T Reg,CD4+/CD25 T Reg,2
5176,CD56+ NK,CD56+ NK,2
5177,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5178,CD8+/CD45RA+ Naive Cytotoxic,CD8+ Cytotoxic T,2
5179,CD56+ NK,CD56+ NK,2
5180,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5181,CD19+ B,CD19+ B,2
5182,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5183,CD14+ Monocyte,Dendritic,2
5184,CD4+/CD45RA+/CD25- Naive T,CD8+/CD45RA+ Naive Cytotoxic,2
5185,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5186,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5187,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5188,CD14+ Monocyte,CD14+ Monocyte,2
5189,CD4+/CD45RO+ Memory,CD4+/CD45RO+ Memory,2
5190,CD4+/CD25 T Reg,CD8+ Cytotoxic T,2
5191,CD14+ Monocyte,CD14+ Monocyte,2
5192,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5193,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5194,CD14+ Monocyte,CD14+ Monocyte,2
5195,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5196,CD4+/CD45RO+ Memory,CD8+/CD45RA+ Naive Cytotoxic,2
5197,CD14+ Monocyte,Dendritic,2
5198,CD14+ Monocyte,CD14+ Monocyte,2
5199,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5200,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5201,CD56+ NK,CD56+ NK,2
5202,CD4+/CD25 T Reg,CD4+/CD25 T Reg,2
5203,CD56+ NK,CD56+ NK,2
5204,CD56+ NK,CD56+ NK,2
5205,CD19+ B,CD19+ B,2
5206,CD4+/CD25 T Reg,CD4+/CD25 T Reg,2
5207,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5208,CD56+ NK,CD56+ NK,2
5209,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5210,CD4+/CD25 T Reg,CD4+/CD45RO+ Memory,2
5211,CD56+ NK,CD56+ NK,2
5212,CD8+/CD45RA+ Naive Cytotoxic,CD4+/CD25 T Reg,2
5213,Dendritic,CD19+ B,2
5214,CD14+ Monocyte,Dendritic,2
5215,CD14+ Monocyte,CD14+ Monocyte,2
5216,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5217,CD8+/CD45RA+ Naive Cytotoxic,CD8+ Cytotoxic T,2
5218,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,2
5219,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5220,CD56+ NK,CD8+ Cytotoxic T,2
5221,CD56+ NK,CD56+ NK,2
5222,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5223,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5224,CD56+ NK,CD56+ NK,2
5225,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5226,CD8+/CD45RA+ Naive Cytotoxic,CD8+ Cytotoxic T,2
5227,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5228,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5229,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5230,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5231,CD19+ B,CD19+ B,2
5232,CD19+ B,CD19+ B,2
5233,CD19+ B,CD8+/CD45RA+ Naive Cytotoxic,2
5234,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5235,CD4+/CD25 T Reg,CD4+/CD25 T Reg,2
5236,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5237,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5238,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5239,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5240,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5241,CD34+,CD34+,2
5242,CD4+/CD25 T Reg,CD8+/CD45RA+ Naive Cytotoxic,2
5243,CD56+ NK,CD56+ NK,2
5244,CD56+ NK,CD56+ NK,2
5245,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5246,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5247,CD4+/CD25 T Reg,CD4+/CD25 T Reg,2
5248,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5249,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5250,CD4+ T Helper2,CD4+/CD45RA+/CD25- Naive T,2
5251,CD56+ NK,CD56+ NK,2
5252,CD56+ NK,CD8+ Cytotoxic T,2
5253,CD19+ B,CD19+ B,2
5254,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5255,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5256,Dendritic,Dendritic,2
5257,CD19+ B,CD19+ B,2
5258,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5259,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5260,CD4+/CD25 T Reg,CD8+/CD45RA+ Naive Cytotoxic,2
5261,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5262,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5263,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5264,CD56+ NK,CD8+ Cytotoxic T,2
5265,CD56+ NK,CD56+ NK,2
5266,CD56+ NK,CD56+ NK,2
5267,CD56+ NK,CD56+ NK,2
5268,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5269,CD8+/CD45RA+ Naive Cytotoxic,CD8+ Cytotoxic T,2
5270,CD14+ Monocyte,Dendritic,2
5271,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,2
5272,CD8+ Cytotoxic T,CD8+ Cytotoxic T,2
5273,CD56+ NK,CD56+ NK,2
5274,CD56+ NK,CD56+ NK,2
5275,Dendritic,Dendritic,2
