,pred,true_label,fold
2554,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2555,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2556,CD56+ NK,CD56+ NK,1
2557,CD4+/CD45RO+ Memory,CD4+/CD45RO+ Memory,1
2558,CD4+/CD45RO+ Memory,CD4+/CD45RO+ Memory,1
2559,CD4+/CD25 T Reg,CD4+/CD25 T Reg,1
2560,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2561,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2562,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2563,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,1
2564,CD8+ Cytotoxic T,CD19+ B,1
2565,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2566,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2567,CD8+/CD45RA+ Naive Cytotoxic,CD19+ B,1
2568,CD4+/CD45RO+ Memory,CD4+/CD45RO+ Memory,1
2569,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2570,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,1
2571,CD56+ NK,CD56+ NK,1
2572,CD56+ NK,CD56+ NK,1
2573,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2574,Dendritic,Dendritic,1
2575,CD4+/CD25 T Reg,CD4+/CD25 T Reg,1
2576,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2577,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2578,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,1
2579,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,1
2580,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2581,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2582,CD8+/CD45RA+ Naive Cytotoxic,CD19+ B,1
2583,CD4+/CD45RO+ Memory,CD4+/CD45RO+ Memory,1
2584,CD4+/CD45RO+ Memory,CD4+/CD45RO+ Memory,1
2585,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,1
2586,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2587,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2588,CD56+ NK,CD56+ NK,1
2589,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2590,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2591,Dendritic,Dendritic,1
2592,CD19+ B,CD19+ B,1
2593,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2594,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,1
2595,CD19+ B,CD19+ B,1
2596,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2597,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2598,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2599,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2600,CD4+/CD25 T Reg,CD4+/CD25 T Reg,1
2601,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,1
2602,CD4+/CD25 T Reg,CD4+/CD45RA+/CD25- Naive T,1
2603,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2604,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2605,CD56+ NK,CD56+ NK,1
2606,Dendritic,Dendritic,1
2607,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2608,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2609,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2610,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2611,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2612,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2613,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2614,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2615,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2616,CD19+ B,CD19+ B,1
2617,CD56+ NK,CD56+ NK,1
2618,CD56+ NK,CD56+ NK,1
2619,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2620,CD4+/CD45RO+ Memory,CD4+ T Helper2,1
2621,CD56+ NK,CD8+ Cytotoxic T,1
2622,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2623,CD8+/CD45RA+ Naive Cytotoxic,CD4+/CD45RO+ Memory,1
2624,CD56+ NK,CD56+ NK,1
2625,CD4+/CD25 T Reg,CD4+/CD25 T Reg,1
2626,CD4+/CD25 T Reg,CD4+/CD25 T Reg,1
2627,CD56+ NK,CD56+ NK,1
2628,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2629,CD4+/CD45RA+/CD25- Naive T,CD4+/CD45RA+/CD25- Naive T,1
2630,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2631,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2632,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2633,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2634,CD4+/CD45RA+/CD25- Naive T,CD8+/CD45RA+ Naive Cytotoxic,1
2635,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,1
2636,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2637,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2638,CD8+ Cytotoxic T,CD56+ NK,1
2639,CD4+/CD25 T Reg,CD4+/CD25 T Reg,1
2640,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,1
2641,CD56+ NK,CD56+ NK,1
2642,CD4+/CD25 T Reg,CD4+/CD25 T Reg,1
2643,CD4+/CD25 T Reg,CD8+ Cytotoxic T,1
2644,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,1
2645,CD4+/CD25 T Reg,CD8+/CD45RA+ Naive Cytotoxic,1
2646,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2647,CD4+/CD25 T Reg,CD19+ B,1
2648,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2649,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2650,CD19+ B,CD19+ B,1
2651,CD4+/CD25 T Reg,CD4+/CD45RO+ Memory,1
2652,CD19+ B,CD19+ B,1
2653,CD8+/CD45RA+ Naive Cytotoxic,CD8+ Cytotoxic T,1
2654,CD56+ NK,CD56+ NK,1
2655,CD4+/CD45RA+/CD25- Naive T,CD4+/CD45RA+/CD25- Naive T,1
2656,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2657,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2658,CD4+/CD25 T Reg,CD4+/CD25 T Reg,1
2659,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2660,CD8+ Cytotoxic T,CD4+/CD45RO+ Memory,1
2661,CD4+/CD25 T Reg,CD4+/CD25 T Reg,1
2662,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2663,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2664,CD4+/CD25 T Reg,CD4+/CD25 T Reg,1
2665,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2666,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2667,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2668,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2669,Dendritic,CD14+ Monocyte,1
2670,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2671,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2672,CD14+ Monocyte,CD8+ Cytotoxic T,1
2673,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2674,CD14+ Monocyte,CD14+ Monocyte,1
2675,CD56+ NK,CD56+ NK,1
2676,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2677,CD56+ NK,CD56+ NK,1
2678,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2679,CD8+/CD45RA+ Naive Cytotoxic,CD19+ B,1
2680,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2681,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,1
2682,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2683,CD56+ NK,CD56+ NK,1
2684,CD4+/CD25 T Reg,CD8+/CD45RA+ Naive Cytotoxic,1
2685,CD19+ B,CD19+ B,1
2686,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2687,CD4+/CD25 T Reg,CD4+/CD25 T Reg,1
2688,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2689,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2690,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2691,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2692,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2693,Dendritic,Dendritic,1
2694,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2695,CD56+ NK,CD56+ NK,1
2696,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2697,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2698,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2699,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,1
2700,CD8+ Cytotoxic T,CD4+/CD25 T Reg,1
2701,CD4+/CD25 T Reg,CD4+/CD25 T Reg,1
2702,CD14+ Monocyte,CD14+ Monocyte,1
2703,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,1
2704,Dendritic,CD14+ Monocyte,1
2705,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2706,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2707,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2708,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2709,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2710,CD56+ NK,CD56+ NK,1
2711,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2712,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2713,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,1
2714,CD19+ B,CD19+ B,1
2715,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2716,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2717,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2718,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2719,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,1
2720,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2721,CD56+ NK,CD56+ NK,1
2722,CD8+ Cytotoxic T,CD4+/CD45RO+ Memory,1
2723,CD4+/CD25 T Reg,CD8+/CD45RA+ Naive Cytotoxic,1
2724,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2725,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2726,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2727,CD8+/CD45RA+ Naive Cytotoxic,CD19+ B,1
2728,CD56+ NK,CD8+ Cytotoxic T,1
2729,CD19+ B,CD19+ B,1
2730,CD8+/CD45RA+ Naive Cytotoxic,CD8+ Cytotoxic T,1
2731,CD19+ B,CD19+ B,1
2732,CD8+ Cytotoxic T,CD4+ T Helper2,1
2733,CD4+/CD25 T Reg,CD4+/CD25 T Reg,1
2734,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2735,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2736,CD56+ NK,CD56+ NK,1
2737,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2738,CD19+ B,CD19+ B,1
2739,CD4+/CD45RA+/CD25- Naive T,CD4+/CD25 T Reg,1
2740,CD4+/CD25 T Reg,CD4+/CD25 T Reg,1
2741,CD8+/CD45RA+ Naive Cytotoxic,CD4+/CD45RA+/CD25- Naive T,1
2742,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2743,CD4+/CD45RO+ Memory,CD8+/CD45RA+ Naive Cytotoxic,1
2744,CD56+ NK,CD56+ NK,1
2745,CD8+ Cytotoxic T,CD19+ B,1
2746,CD4+/CD45RO+ Memory,CD4+/CD45RO+ Memory,1
2747,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2748,CD4+/CD25 T Reg,CD8+/CD45RA+ Naive Cytotoxic,1
2749,CD8+/CD45RA+ Naive Cytotoxic,CD4+/CD45RA+/CD25- Naive T,1
2750,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,1
2751,CD19+ B,CD19+ B,1
2752,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2753,CD4+/CD25 T Reg,CD8+ Cytotoxic T,1
2754,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,1
2755,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2756,Dendritic,Dendritic,1
2757,CD4+/CD45RO+ Memory,CD8+ Cytotoxic T,1
2758,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2759,CD8+/CD45RA+ Naive Cytotoxic,CD8+ Cytotoxic T,1
2760,CD4+/CD25 T Reg,CD19+ B,1
2761,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2762,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2763,CD8+ Cytotoxic T,CD4+/CD25 T Reg,1
2764,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2765,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,1
2766,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2767,CD4+/CD45RO+ Memory,CD4+/CD45RO+ Memory,1
2768,CD19+ B,CD19+ B,1
2769,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,1
2770,CD56+ NK,CD56+ NK,1
2771,CD19+ B,CD19+ B,1
2772,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2773,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2774,Dendritic,CD14+ Monocyte,1
2775,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2776,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2777,CD14+ Monocyte,CD14+ Monocyte,1
2778,CD4+/CD25 T Reg,CD4+/CD25 T Reg,1
2779,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2780,Dendritic,CD14+ Monocyte,1
2781,CD8+ Cytotoxic T,CD4+/CD25 T Reg,1
2782,CD4+/CD45RO+ Memory,CD4+/CD45RO+ Memory,1
2783,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2784,CD56+ NK,CD56+ NK,1
2785,Dendritic,Dendritic,1
2786,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2787,CD4+/CD45RO+ Memory,CD4+/CD45RO+ Memory,1
2788,CD8+ Cytotoxic T,CD4+/CD25 T Reg,1
2789,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,1
2790,CD8+ Cytotoxic T,CD19+ B,1
2791,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2792,CD4+/CD25 T Reg,CD4+/CD25 T Reg,1
2793,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2794,CD56+ NK,CD8+ Cytotoxic T,1
2795,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2796,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2797,CD14+ Monocyte,CD14+ Monocyte,1
2798,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2799,CD4+/CD45RA+/CD25- Naive T,CD4+/CD45RA+/CD25- Naive T,1
2800,CD56+ NK,CD56+ NK,1
2801,CD19+ B,CD19+ B,1
2802,Dendritic,Dendritic,1
2803,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,1
2804,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,1
2805,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2806,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,1
2807,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2808,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2809,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,1
2810,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2811,Dendritic,Dendritic,1
2812,CD8+ Cytotoxic T,CD19+ B,1
2813,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2814,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2815,CD8+ Cytotoxic T,CD19+ B,1
2816,CD56+ NK,CD56+ NK,1
2817,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2818,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2819,CD4+/CD25 T Reg,CD4+/CD25 T Reg,1
2820,CD8+ Cytotoxic T,CD4+/CD45RO+ Memory,1
2821,CD56+ NK,CD56+ NK,1
2822,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2823,CD34+,CD34+,1
2824,Dendritic,Dendritic,1
2825,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2826,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2827,CD8+ Cytotoxic T,CD19+ B,1
2828,Dendritic,CD14+ Monocyte,1
2829,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2830,CD8+/CD45RA+ Naive Cytotoxic,CD19+ B,1
2831,CD8+ Cytotoxic T,CD4+/CD45RO+ Memory,1
2832,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2833,CD8+/CD45RA+ Naive Cytotoxic,CD19+ B,1
2834,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2835,CD8+ Cytotoxic T,CD19+ B,1
2836,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2837,CD56+ NK,CD56+ NK,1
2838,Dendritic,Dendritic,1
2839,CD4+/CD45RO+ Memory,CD4+/CD25 T Reg,1
2840,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2841,CD19+ B,CD19+ B,1
2842,CD8+ Cytotoxic T,CD4+/CD25 T Reg,1
2843,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,1
2844,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,1
2845,CD8+/CD45RA+ Naive Cytotoxic,CD8+ Cytotoxic T,1
2846,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2847,CD4+/CD25 T Reg,CD4+/CD25 T Reg,1
2848,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2849,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2850,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2851,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2852,CD56+ NK,CD8+ Cytotoxic T,1
2853,CD19+ B,CD19+ B,1
2854,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2855,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2856,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2857,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2858,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2859,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,1
2860,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2861,CD4+/CD45RO+ Memory,CD4+/CD25 T Reg,1
2862,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,1
2863,CD4+/CD25 T Reg,CD4+/CD25 T Reg,1
2864,CD4+/CD25 T Reg,CD19+ B,1
2865,CD8+ Cytotoxic T,CD19+ B,1
2866,CD19+ B,CD19+ B,1
2867,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2868,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2869,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2870,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2871,CD14+ Monocyte,CD14+ Monocyte,1
2872,CD8+/CD45RA+ Naive Cytotoxic,CD8+ Cytotoxic T,1
2873,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2874,CD56+ NK,CD56+ NK,1
2875,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2876,CD19+ B,CD19+ B,1
2877,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2878,CD4+/CD25 T Reg,CD4+/CD25 T Reg,1
2879,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2880,CD56+ NK,CD56+ NK,1
2881,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2882,CD4+/CD25 T Reg,CD4+/CD25 T Reg,1
2883,CD8+/CD45RA+ Naive Cytotoxic,CD8+ Cytotoxic T,1
2884,CD4+/CD45RO+ Memory,CD8+ Cytotoxic T,1
2885,CD56+ NK,CD56+ NK,1
2886,CD56+ NK,CD56+ NK,1
2887,CD14+ Monocyte,CD14+ Monocyte,1
2888,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2889,CD4+/CD45RO+ Memory,CD4+/CD45RO+ Memory,1
2890,CD4+/CD45RO+ Memory,CD4+/CD45RO+ Memory,1
2891,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2892,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,1
2893,CD8+/CD45RA+ Naive Cytotoxic,CD19+ B,1
2894,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2895,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2896,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2897,CD8+ Cytotoxic T,CD56+ NK,1
2898,CD56+ NK,CD56+ NK,1
2899,CD8+/CD45RA+ Naive Cytotoxic,CD19+ B,1
2900,CD56+ NK,CD56+ NK,1
2901,CD56+ NK,CD56+ NK,1
2902,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2903,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,1
2904,CD19+ B,CD19+ B,1
2905,CD14+ Monocyte,CD14+ Monocyte,1
2906,Dendritic,Dendritic,1
2907,CD4+/CD45RO+ Memory,CD4+/CD25 T Reg,1
2908,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2909,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2910,CD19+ B,CD4+/CD25 T Reg,1
2911,Dendritic,Dendritic,1
2912,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2913,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2914,CD56+ NK,CD56+ NK,1
2915,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,1
2916,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,1
2917,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2918,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2919,CD4+/CD25 T Reg,CD4+/CD25 T Reg,1
2920,CD19+ B,CD19+ B,1
2921,CD19+ B,CD19+ B,1
2922,Dendritic,Dendritic,1
2923,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2924,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2925,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2926,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2927,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2928,CD8+/CD45RA+ Naive Cytotoxic,CD19+ B,1
2929,CD14+ Monocyte,CD14+ Monocyte,1
2930,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2931,CD8+/CD45RA+ Naive Cytotoxic,CD19+ B,1
2932,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2933,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2934,CD4+/CD25 T Reg,CD8+/CD45RA+ Naive Cytotoxic,1
2935,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2936,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,1
2937,Dendritic,Dendritic,1
2938,Dendritic,CD14+ Monocyte,1
2939,CD8+ Cytotoxic T,CD19+ B,1
2940,CD14+ Monocyte,CD14+ Monocyte,1
2941,CD56+ NK,CD56+ NK,1
2942,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2943,CD56+ NK,CD56+ NK,1
2944,CD4+/CD25 T Reg,CD4+/CD45RO+ Memory,1
2945,CD19+ B,CD19+ B,1
2946,CD56+ NK,CD56+ NK,1
2947,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2948,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2949,CD56+ NK,CD56+ NK,1
2950,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2951,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2952,Dendritic,Dendritic,1
2953,CD19+ B,CD19+ B,1
2954,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2955,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2956,CD8+ Cytotoxic T,CD8+ Cytotoxic T,1
2957,CD4+/CD25 T Reg,CD4+/CD25 T Reg,1
2958,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,1
2959,CD14+ Monocyte,CD14+ Monocyte,1
2960,CD19+ B,CD19+ B,1
