"","pred","true_label","fold"
"14946","CD4+/CD45RO+ Memory","CD8+ Cytotoxic T",2
"14947","CD56+ NK","CD56+ NK",2
"14948","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"14949","CD4+/CD45RO+ Memory","CD4+/CD45RO+ Memory",2
"14950","CD4+/CD45RA+/CD25- Naive T","CD8+ Cytotoxic T",2
"14951","CD56+ NK","CD56+ NK",2
"14952","CD4+/CD45RO+ Memory","CD8+ Cytotoxic T",2
"14953","CD4+/CD45RO+ Memory","CD8+ Cytotoxic T",2
"14954","CD19+ B","CD19+ B",2
"14955","CD19+ B","CD19+ B",2
"14956","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"14957","CD4+/CD45RO+ Memory","CD4+/CD25 T Reg",2
"14958","CD14+ Monocyte","CD14+ Monocyte",2
"14959","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"14960","CD8+/CD45RA+ Naive Cytotoxic","CD19+ B",2
"14961","CD56+ NK","CD56+ NK",2
"14962","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"14963","CD14+ Monocyte","CD14+ Monocyte",2
"14964","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"14965","CD56+ NK","CD8+ Cytotoxic T",2
"14966","CD4+/CD25 T Reg","CD4+/CD45RO+ Memory",2
"14967","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"14968","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"14969","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"14970","CD4+/CD45RA+/CD25- Naive T","CD8+ Cytotoxic T",2
"14971","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"14972","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"14973","CD14+ Monocyte","Dendritic",2
"14974","CD56+ NK","CD56+ NK",2
"14975","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"14976","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"14977","CD19+ B","CD19+ B",2
"14978","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"14979","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"14980","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"14981","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"14982","Dendritic","CD14+ Monocyte",2
"14983","CD56+ NK","CD56+ NK",2
"14984","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"14985","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"14986","CD56+ NK","CD56+ NK",2
"14987","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"14988","CD4+/CD45RO+ Memory","CD8+ Cytotoxic T",2
"14989","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"14990","CD4+/CD25 T Reg","CD8+/CD45RA+ Naive Cytotoxic",2
"14991","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"14992","CD56+ NK","CD56+ NK",2
"14993","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"14994","CD4+/CD45RA+/CD25- Naive T","CD19+ B",2
"14995","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"14996","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"14997","CD4+/CD45RO+ Memory","CD8+ Cytotoxic T",2
"14998","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"14999","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15000","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15001","CD19+ B","CD19+ B",2
"15002","CD4+/CD45RA+/CD25- Naive T","CD8+/CD45RA+ Naive Cytotoxic",2
"15003","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"15004","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"15005","CD56+ NK","CD8+ Cytotoxic T",2
"15006","CD4+/CD45RA+/CD25- Naive T","CD8+ Cytotoxic T",2
"15007","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15008","CD4+/CD45RA+/CD25- Naive T","CD8+ Cytotoxic T",2
"15009","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"15010","Dendritic","Dendritic",2
"15011","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15012","CD14+ Monocyte","Dendritic",2
"15013","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15014","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15015","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15016","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15017","CD4+/CD45RO+ Memory","CD4+/CD25 T Reg",2
"15018","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15019","CD19+ B","CD19+ B",2
"15020","CD4+/CD45RA+/CD25- Naive T","CD8+/CD45RA+ Naive Cytotoxic",2
"15021","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"15022","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"15023","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"15024","CD4+/CD45RO+ Memory","CD4+/CD45RO+ Memory",2
"15025","CD4+/CD45RA+/CD25- Naive T","CD8+ Cytotoxic T",2
"15026","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"15027","CD19+ B","CD19+ B",2
"15028","CD4+/CD45RO+ Memory","CD4+/CD45RO+ Memory",2
"15029","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15030","CD4+/CD45RA+/CD25- Naive T","CD4+/CD45RA+/CD25- Naive T",2
"15031","CD56+ NK","CD8+ Cytotoxic T",2
"15032","CD14+ Monocyte","CD14+ Monocyte",2
"15033","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15034","CD56+ NK","CD56+ NK",2
"15035","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15036","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15037","CD4+/CD45RO+ Memory","CD8+ Cytotoxic T",2
"15038","CD4+/CD45RO+ Memory","CD8+ Cytotoxic T",2
"15039","CD14+ Monocyte","Dendritic",2
"15040","CD4+/CD45RO+ Memory","CD4+/CD45RO+ Memory",2
"15041","CD4+/CD45RO+ Memory","CD4+/CD45RO+ Memory",2
"15042","CD56+ NK","CD56+ NK",2
"15043","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15044","CD56+ NK","CD56+ NK",2
"15045","CD4+/CD45RA+/CD25- Naive T","CD8+ Cytotoxic T",2
"15046","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15047","CD56+ NK","CD56+ NK",2
"15048","CD14+ Monocyte","CD14+ Monocyte",2
"15049","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15050","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"15051","CD4+/CD45RA+/CD25- Naive T","CD8+/CD45RA+ Naive Cytotoxic",2
"15052","CD14+ Monocyte","CD14+ Monocyte",2
"15053","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15054","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15055","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"15056","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"15057","CD56+ NK","CD8+ Cytotoxic T",2
"15058","CD4+/CD45RO+ Memory","CD4+/CD25 T Reg",2
"15059","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15060","CD14+ Monocyte","CD14+ Monocyte",2
"15061","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15062","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"15063","CD19+ B","CD19+ B",2
"15064","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15065","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15066","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"15067","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15068","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15069","CD4+/CD45RA+/CD25- Naive T","CD4+/CD45RA+/CD25- Naive T",2
"15070","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15071","CD19+ B","CD19+ B",2
"15072","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15073","CD14+ Monocyte","CD14+ Monocyte",2
"15074","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15075","CD19+ B","CD19+ B",2
"15076","CD14+ Monocyte","CD14+ Monocyte",2
"15077","CD56+ NK","CD56+ NK",2
"15078","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15079","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"15080","CD56+ NK","CD56+ NK",2
"15081","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15082","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15083","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"15084","CD56+ NK","CD8+ Cytotoxic T",2
"15085","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"15086","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"15087","CD56+ NK","CD56+ NK",2
"15088","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15089","CD8+/CD45RA+ Naive Cytotoxic","CD19+ B",2
"15090","CD56+ NK","CD56+ NK",2
"15091","CD56+ NK","CD56+ NK",2
"15092","CD56+ NK","CD56+ NK",2
"15093","CD14+ Monocyte","CD14+ Monocyte",2
"15094","CD56+ NK","CD56+ NK",2
"15095","CD19+ B","CD19+ B",2
"15096","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"15097","CD4+/CD25 T Reg","CD8+/CD45RA+ Naive Cytotoxic",2
"15098","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15099","CD56+ NK","CD56+ NK",2
"15100","CD4+/CD45RA+/CD25- Naive T","CD4+/CD25 T Reg",2
"15101","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"15102","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15103","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"15104","CD4+/CD45RO+ Memory","CD4+/CD25 T Reg",2
"15105","CD4+/CD25 T Reg","CD8+/CD45RA+ Naive Cytotoxic",2
"15106","Dendritic","Dendritic",2
"15107","Dendritic","Dendritic",2
"15108","CD14+ Monocyte","CD14+ Monocyte",2
"15109","CD19+ B","CD19+ B",2
"15110","CD14+ Monocyte","Dendritic",2
"15111","CD4+/CD45RA+/CD25- Naive T","CD8+/CD45RA+ Naive Cytotoxic",2
"15112","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15113","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15114","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15115","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15116","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15117","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15118","CD19+ B","CD19+ B",2
"15119","CD4+/CD45RA+/CD25- Naive T","CD4+/CD25 T Reg",2
"15120","CD56+ NK","CD56+ NK",2
"15121","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15122","CD56+ NK","CD56+ NK",2
"15123","CD56+ NK","CD56+ NK",2
"15124","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15125","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15126","CD4+/CD45RO+ Memory","CD8+ Cytotoxic T",2
"15127","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"15128","CD4+/CD25 T Reg","CD8+ Cytotoxic T",2
"15129","CD56+ NK","CD8+ Cytotoxic T",2
"15130","CD4+/CD25 T Reg","CD8+ Cytotoxic T",2
"15131","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"15132","CD4+/CD45RA+/CD25- Naive T","CD8+/CD45RA+ Naive Cytotoxic",2
"15133","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"15134","CD4+/CD25 T Reg","CD8+ Cytotoxic T",2
"15135","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15136","CD4+/CD45RA+/CD25- Naive T","CD8+/CD45RA+ Naive Cytotoxic",2
"15137","CD4+/CD25 T Reg","CD8+ Cytotoxic T",2
"15138","CD14+ Monocyte","CD14+ Monocyte",2
"15139","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"15140","CD4+/CD45RA+/CD25- Naive T","CD4+/CD25 T Reg",2
"15141","CD34+","CD8+ Cytotoxic T",2
"15142","CD56+ NK","CD56+ NK",2
"15143","CD56+ NK","CD56+ NK",2
"15144","CD4+/CD45RO+ Memory","Dendritic",2
"15145","CD56+ NK","CD56+ NK",2
"15146","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15147","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"15148","CD14+ Monocyte","CD14+ Monocyte",2
"15149","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"15150","CD4+/CD45RA+/CD25- Naive T","CD4+/CD45RA+/CD25- Naive T",2
"15151","CD4+/CD45RA+/CD25- Naive T","CD8+ Cytotoxic T",2
"15152","CD56+ NK","CD56+ NK",2
"15153","CD8+/CD45RA+ Naive Cytotoxic","CD19+ B",2
"15154","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"15155","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15156","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15157","CD56+ NK","CD56+ NK",2
"15158","CD4+/CD45RA+/CD25- Naive T","CD19+ B",2
"15159","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15160","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"15161","CD4+/CD45RO+ Memory","CD8+ Cytotoxic T",2
"15162","CD4+/CD45RA+/CD25- Naive T","CD8+/CD45RA+ Naive Cytotoxic",2
"15163","CD19+ B","CD19+ B",2
"15164","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15165","CD14+ Monocyte","Dendritic",2
"15166","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15167","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15168","CD4+/CD45RO+ Memory","CD4+/CD25 T Reg",2
"15169","CD56+ NK","CD56+ NK",2
"15170","CD4+/CD45RA+/CD25- Naive T","CD8+/CD45RA+ Naive Cytotoxic",2
"15171","CD56+ NK","CD56+ NK",2
"15172","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15173","CD14+ Monocyte","CD14+ Monocyte",2
"15174","CD4+/CD45RO+ Memory","CD8+ Cytotoxic T",2
"15175","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15176","CD4+/CD45RO+ Memory","CD8+ Cytotoxic T",2
"15177","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15178","CD4+/CD45RA+/CD25- Naive T","CD4+/CD45RO+ Memory",2
"15179","CD14+ Monocyte","CD14+ Monocyte",2
"15180","CD19+ B","CD19+ B",2
"15181","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15182","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15183","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15184","CD4+/CD45RO+ Memory","CD4+/CD45RO+ Memory",2
"15185","CD56+ NK","CD56+ NK",2
"15186","CD19+ B","CD19+ B",2
"15187","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15188","CD14+ Monocyte","CD14+ Monocyte",2
"15189","CD4+/CD45RA+/CD25- Naive T","CD8+/CD45RA+ Naive Cytotoxic",2
"15190","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15191","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15192","CD8+ Cytotoxic T","CD56+ NK",2
"15193","CD56+ NK","CD56+ NK",2
"15194","CD4+/CD25 T Reg","CD8+/CD45RA+ Naive Cytotoxic",2
"15195","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15196","CD4+/CD25 T Reg","CD19+ B",2
"15197","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"15198","CD4+/CD45RO+ Memory","CD4+/CD45RO+ Memory",2
"15199","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15200","CD56+ NK","CD56+ NK",2
"15201","Dendritic","Dendritic",2
"15202","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15203","CD4+/CD45RA+/CD25- Naive T","CD8+ Cytotoxic T",2
"15204","CD4+/CD45RA+/CD25- Naive T","CD8+ Cytotoxic T",2
"15205","CD4+/CD45RO+ Memory","CD4+/CD45RO+ Memory",2
"15206","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15207","CD4+/CD45RA+/CD25- Naive T","CD8+/CD45RA+ Naive Cytotoxic",2
"15208","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15209","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15210","CD19+ B","CD19+ B",2
"15211","CD19+ B","CD19+ B",2
"15212","CD56+ NK","CD56+ NK",2
"15213","CD4+/CD45RO+ Memory","CD4+/CD45RO+ Memory",2
"15214","CD56+ NK","CD56+ NK",2
"15215","CD4+/CD45RA+/CD25- Naive T","CD8+ Cytotoxic T",2
"15216","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"15217","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15218","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"15219","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15220","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"15221","CD56+ NK","CD56+ NK",2
"15222","CD4+/CD45RA+/CD25- Naive T","CD4+/CD45RA+/CD25- Naive T",2
"15223","Dendritic","Dendritic",2
"15224","CD4+/CD25 T Reg","CD4+/CD45RO+ Memory",2
"15225","CD19+ B","CD19+ B",2
"15226","CD19+ B","CD19+ B",2
"15227","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15228","CD8+/CD45RA+ Naive Cytotoxic","CD19+ B",2
"15229","CD56+ NK","CD56+ NK",2
"15230","CD4+/CD45RO+ Memory","CD4+/CD45RO+ Memory",2
"15231","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15232","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15233","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"15234","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15235","CD4+/CD25 T Reg","CD8+ Cytotoxic T",2
"15236","CD56+ NK","CD56+ NK",2
"15237","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"15238","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15239","CD4+/CD25 T Reg","CD8+/CD45RA+ Naive Cytotoxic",2
"15240","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15241","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"15242","CD4+/CD45RA+/CD25- Naive T","CD4+/CD25 T Reg",2
"15243","CD4+/CD45RO+ Memory","CD4+/CD45RO+ Memory",2
"15244","CD4+/CD45RA+/CD25- Naive T","CD4+/CD25 T Reg",2
"15245","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15246","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15247","CD19+ B","CD19+ B",2
"15248","CD4+/CD45RA+/CD25- Naive T","CD8+/CD45RA+ Naive Cytotoxic",2
"15249","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD45RA+/CD25- Naive T",2
"15250","CD14+ Monocyte","CD14+ Monocyte",2
"15251","CD56+ NK","CD56+ NK",2
"15252","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15253","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15254","CD56+ NK","CD56+ NK",2
"15255","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15256","CD56+ NK","CD56+ NK",2
"15257","CD56+ NK","CD56+ NK",2
"15258","CD4+/CD45RO+ Memory","CD8+/CD45RA+ Naive Cytotoxic",2
"15259","CD56+ NK","CD56+ NK",2
"15260","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15261","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15262","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15263","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15264","CD4+/CD45RA+/CD25- Naive T","CD19+ B",2
"15265","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15266","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15267","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15268","CD19+ B","CD19+ B",2
"15269","CD4+/CD45RA+/CD25- Naive T","CD19+ B",2
"15270","CD14+ Monocyte","CD14+ Monocyte",2
"15271","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15272","CD4+/CD45RA+/CD25- Naive T","CD8+/CD45RA+ Naive Cytotoxic",2
"15273","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"15274","CD14+ Monocyte","CD14+ Monocyte",2
"15275","CD4+/CD45RO+ Memory","CD8+ Cytotoxic T",2
"15276","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15277","CD4+/CD25 T Reg","CD8+ Cytotoxic T",2
"15278","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15279","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15280","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15281","CD4+/CD25 T Reg","CD8+/CD45RA+ Naive Cytotoxic",2
"15282","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15283","CD34+","CD34+",2
"15284","CD4+/CD45RA+/CD25- Naive T","CD8+ Cytotoxic T",2
"15285","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15286","CD4+/CD45RA+/CD25- Naive T","CD8+/CD45RA+ Naive Cytotoxic",2
"15287","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15288","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15289","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15290","CD56+ NK","CD56+ NK",2
"15291","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15292","CD34+","CD8+ Cytotoxic T",2
"15293","CD4+/CD45RA+/CD25- Naive T","CD4+/CD45RA+/CD25- Naive T",2
"15294","CD8+/CD45RA+ Naive Cytotoxic","CD19+ B",2
"15295","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15296","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"15297","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"15298","CD4+/CD45RO+ Memory","CD4+/CD25 T Reg",2
"15299","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"15300","CD56+ NK","CD56+ NK",2
"15301","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15302","CD8+ Cytotoxic T","CD4+/CD45RO+ Memory",2
"15303","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15304","CD4+/CD45RO+ Memory","CD8+ Cytotoxic T",2
"15305","CD4+/CD45RA+/CD25- Naive T","CD4+/CD45RA+/CD25- Naive T",2
"15306","CD56+ NK","CD56+ NK",2
"15307","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"15308","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15309","CD56+ NK","CD56+ NK",2
"15310","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15311","CD4+/CD45RA+/CD25- Naive T","CD8+/CD45RA+ Naive Cytotoxic",2
"15312","CD4+ T Helper2","CD19+ B",2
"15313","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15314","CD4+/CD45RA+/CD25- Naive T","CD8+/CD45RA+ Naive Cytotoxic",2
"15315","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15316","CD8+/CD45RA+ Naive Cytotoxic","CD19+ B",2
"15317","CD4+/CD45RA+/CD25- Naive T","CD8+/CD45RA+ Naive Cytotoxic",2
"15318","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15319","CD56+ NK","CD56+ NK",2
"15320","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"15321","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"15322","CD19+ B","CD19+ B",2
"15323","CD19+ B","CD19+ B",2
"15324","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"15325","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15326","CD56+ NK","CD56+ NK",2
"15327","CD4+/CD45RA+/CD25- Naive T","CD4+/CD45RO+ Memory",2
"15328","CD4+/CD45RA+/CD25- Naive T","CD8+/CD45RA+ Naive Cytotoxic",2
"15329","CD4+/CD45RA+/CD25- Naive T","CD4+/CD45RA+/CD25- Naive T",2
"15330","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15331","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"15332","CD14+ Monocyte","CD14+ Monocyte",2
"15333","CD56+ NK","CD56+ NK",2
"15334","CD4+/CD45RO+ Memory","CD4+/CD45RO+ Memory",2
